hu8_zoneid	hu8_baseflowindex_min	hu8_baseflowindex_max	hu8_baseflowindex_mean	hu8_baseflowindex_std	hu8_dep_no3_1985_min	hu8_dep_no3_1985_max	hu8_dep_no3_1985_mean	hu8_dep_no3_1985_std	hu8_dep_no3_1990_min	hu8_dep_no3_1990_max	hu8_dep_no3_1990_mean	hu8_dep_no3_1990_std	hu8_dep_no3_1995_min	hu8_dep_no3_1995_max	hu8_dep_no3_1995_mean	hu8_dep_no3_1995_std	hu8_dep_no3_2000_min	hu8_dep_no3_2000_max	hu8_dep_no3_2000_mean	hu8_dep_no3_2000_std	hu8_dep_no3_2005_min	hu8_dep_no3_2005_max	hu8_dep_no3_2005_mean	hu8_dep_no3_2005_std	hu8_dep_no3_2010_min	hu8_dep_no3_2010_max	hu8_dep_no3_2010_mean	hu8_dep_no3_2010_std	hu8_dep_so4_1985_min	hu8_dep_so4_1985_max	hu8_dep_so4_1985_mean	hu8_dep_so4_1985_std	hu8_dep_so4_1990_min	hu8_dep_so4_1990_max	hu8_dep_so4_1990_mean	hu8_dep_so4_1990_std	hu8_dep_so4_1995_min	hu8_dep_so4_1995_max	hu8_dep_so4_1995_mean	hu8_dep_so4_1995_std	hu8_dep_so4_2000_min	hu8_dep_so4_2000_max	hu8_dep_so4_2000_mean	hu8_dep_so4_2000_std	hu8_dep_so4_2005_min	hu8_dep_so4_2005_max	hu8_dep_so4_2005_mean	hu8_dep_so4_2005_std	hu8_dep_so4_2010_min	hu8_dep_so4_2010_max	hu8_dep_so4_2010_mean	hu8_dep_so4_2010_std	hu8_dep_totaln_1985_min	hu8_dep_totaln_1985_max	hu8_dep_totaln_1985_mean	hu8_dep_totaln_1985_std	hu8_dep_totaln_1990_min	hu8_dep_totaln_1990_max	hu8_dep_totaln_1990_mean	hu8_dep_totaln_1990_std	hu8_dep_totaln_1995_min	hu8_dep_totaln_1995_max	hu8_dep_totaln_1995_mean	hu8_dep_totaln_1995_std	hu8_dep_totaln_2000_min	hu8_dep_totaln_2000_max	hu8_dep_totaln_2000_mean	hu8_dep_totaln_2000_std	hu8_dep_totaln_2005_min	hu8_dep_totaln_2005_max	hu8_dep_totaln_2005_mean	hu8_dep_totaln_2005_std	hu8_dep_totaln_2010_min	hu8_dep_totaln_2010_max	hu8_dep_totaln_2010_mean	hu8_dep_totaln_2010_std	hu8_groundwaterrecharge_min	hu8_groundwaterrecharge_max	hu8_groundwaterrecharge_mean	hu8_groundwaterrecharge_std	hu8_prism_ppt_30yr_normal_800mm2_annual_min	hu8_prism_ppt_30yr_normal_800mm2_annual_max	hu8_prism_ppt_30yr_normal_800mm2_annual_mean	hu8_prism_ppt_30yr_normal_800mm2_annual_std	hu8_prism_tmax_30yr_normal_800mm2_annual_min	hu8_prism_tmax_30yr_normal_800mm2_annual_max	hu8_prism_tmax_30yr_normal_800mm2_annual_mean	hu8_prism_tmax_30yr_normal_800mm2_annual_std	hu8_prism_tmean_30yr_normal_800mm2_annual_min	hu8_prism_tmean_30yr_normal_800mm2_annual_max	hu8_prism_tmean_30yr_normal_800mm2_annual_mean	hu8_prism_tmean_30yr_normal_800mm2_annual_std	hu8_prism_tmin_30yr_normal_800mm2_annual_min	hu8_prism_tmin_30yr_normal_800mm2_annual_max	hu8_prism_tmin_30yr_normal_800mm2_annual_mean	hu8_prism_tmin_30yr_normal_800mm2_annual_std	hu8_runoff_min	hu8_runoff_max	hu8_runoff_mean	hu8_runoff_std	hu8_surficialgeology_alluv_ha	hu8_surficialgeology_alluv_pct	hu8_surficialgeology_beach_ha	hu8_surficialgeology_beach_pct	hu8_surficialgeology_colluv_ha	hu8_surficialgeology_colluv_pct	hu8_surficialgeology_dec_resid_ha	hu8_surficialgeology_dec_resid_pct	hu8_surficialgeology_eolian_ha	hu8_surficialgeology_eolian_pct	hu8_surficialgeology_gf_out_ha	hu8_surficialgeology_gf_out_pct	hu8_surficialgeology_grus_ha	hu8_surficialgeology_grus_pct	hu8_surficialgeology_ice_ha	hu8_surficialgeology_ice_pct	hu8_surficialgeology_lac_ha	hu8_surficialgeology_lac_pct	hu8_surficialgeology_lac_clay_ha	hu8_surficialgeology_lac_clay_pct	hu8_surficialgeology_marine_ha	hu8_surficialgeology_marine_pct	hu8_surficialgeology_open_water_ha	hu8_surficialgeology_open_water_pct	hu8_surficialgeology_other_ha	hu8_surficialgeology_other_pct	hu8_surficialgeology_peat_mrsh_ha	hu8_surficialgeology_peat_mrsh_pct	hu8_surficialgeology_saprol_ha	hu8_surficialgeology_saprol_pct	hu8_surficialgeology_solif_ha	hu8_surficialgeology_solif_pct	hu8_surficialgeology_solut_ha	hu8_surficialgeology_solut_pct	hu8_surficialgeology_till_clay_ha	hu8_surficialgeology_till_clay_pct	hu8_surficialgeology_till_loam_ha	hu8_surficialgeology_till_loam_pct	hu8_surficialgeology_till_oth_ha	hu8_surficialgeology_till_oth_pct	hu8_surficialgeology_till_sand_ha	hu8_surficialgeology_till_sand_pct
94	HU8_185	33	78	68.2695	5.3816	14.6506	18.5643	16.4702	0.9415	14.9896	18.9145	17.3413	1.2609	14.1312	16.403	14.9199	0.6181	15.014	19.439	18.0209	0.8444	10.0957	13.818	11.5022	1.0715	7.9832	12.0704	10.3574	0.8383	23.5771	30.0481	26.2496	1.4679	21.9332	29.1496	26.2461	2.2949	15.3565	18.8648	16.7873	0.7931	14.9047	20.9079	19.0879	1.0031	11.6762	16.3995	13.533	1.3796	8.2267	12.7598	10.9656	0.9303	5.8545	7.4483	6.5952	0.3802	6.4977	8.0874	7.4436	0.5132	6.0389	6.9938	6.3672	0.2624	6.3155	8.1744	7.5578	0.3497	4.6964	6.4034	5.3276	0.4913	4.1801	6.3373	5.4167	0.4452	123	281	255.2253	19.1806	866.9844	1006.843	938.2039	38.1164	13.4787	14.8819	14.2005	0.3067	8.8834	9.7024	9.2152	0.1654	3.185	5.3684	4.2247	0.5269	13.7261	15.3798	14.8388	0.385	0	0	0	0	0	0	0	0	11524.0082	7.321	9028.2012	5.7355	0	0	0	0	58908.4598	37.4236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58870.5271	37.3995	19078.7046	12.1204	0	0	0	0
95	HU8_186	38	73	58.8207	5.8035	13.0061	15.1781	14.0003	0.4738	10.9104	14.7331	12.2819	0.7154	13.1366	15.4988	14.3349	0.5187	13.7536	16.4636	14.9209	0.4612	8.6128	11.9202	10.6687	0.8376	9.2891	11.3393	10.2284	0.4831	19.0357	22.3141	20.4841	0.7124	14.1725	20.5754	16.7148	1.1559	13.8972	17.0727	15.657	0.7073	12.8057	15.489	13.9231	0.4374	9.0361	12.6501	11.4727	0.9608	8.6538	10.8052	9.768	0.4787	5.2553	6.0963	5.703	0.1918	5.1037	6.7434	5.6578	0.2565	5.8268	6.8653	6.4376	0.2051	5.9629	7.6568	6.6741	0.2856	4.5009	5.812	5.3412	0.3246	5.2487	6.305	5.74	0.2246	77	153	121.3614	13.0741	866.9562	911.9269	893.7225	8.8077	12.6911	14.3731	13.7894	0.242	7.3704	8.8586	8.3022	0.2321	2.0278	3.3543	2.81	0.2411	7.8504	8.7497	8.1821	0.2044	0	0	0	0	0	0	0	0	0	0	108062.6039	22.7823	0	0	19314.3943	4.072	0	0	21261.4754	4.4825	0	0	11172.4148	2.3554	0	0	6423.3251	1.3542	0	0	0	0	0	0	0	0	308091.9192	64.9536	0	0	0	0
96	HU8_187	28	48	37.313	4.6214	14.8495	17.752	16.51	0.6532	17.5831	20.0067	18.5091	0.4659	14.7382	18.5841	17.4597	0.8137	13.9974	16.4525	15.6087	0.5694	11.5787	13.3903	12.5841	0.504	8.7444	10.1479	9.3171	0.3722	25.5842	31.2842	28.7962	1.3552	29.6893	34.0204	31.4391	0.8575	18.5005	22.9662	21.5846	0.9524	17.2424	19.6226	18.582	0.5085	13.7673	17.3885	14.9682	0.9746	9.5242	11.6677	10.1564	0.6019	5.7861	6.8706	6.4229	0.2381	7.3855	8.4673	7.8077	0.2081	6.2662	7.8906	7.4089	0.3445	5.9343	6.9398	6.6059	0.2412	5.1901	6.2241	5.6707	0.2711	4.3919	5.1547	4.6732	0.2035	83	142	110.975	13.9898	950.1159	1021.9888	995.6995	17.8025	15.0957	15.9014	15.5107	0.1339	9.7472	10.372	10.1073	0.0939	4.2672	5.2376	4.699	0.1367	10.9392	12.0873	11.6709	0.285	368.3989	0.1744	0	0	0	0	0	0	589.8048	0.2791	21865.9062	10.3489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170675.1909	80.7785	17788.5366	8.4191	0	0	0	0
97	HU8_188	38	63	47.4447	6.4727	13.5226	17.0322	15.8651	0.7181	16.3968	21.8827	18.6656	1.2049	13.4659	19.0664	16.8888	1.299	11.9765	15.953	14.0467	1.1001	11.5881	14.1783	13.0065	0.5499	8.3318	10.392	9.6183	0.4967	24.0127	29.5982	27.5491	1.1089	28.445	37.2989	31.9923	1.9455	17.2518	23.9735	21.1602	1.4611	14.2807	18.9984	17.1065	1.1148	13.9374	19.6744	16.6649	1.3592	9.1897	12.8462	11.1959	0.8791	5.2155	6.7021	6.198	0.3008	7.0882	9.292	7.9643	0.482	5.7674	8.1473	7.2112	0.5288	5.0167	6.7081	5.949	0.4391	5.2377	6.8682	6.0502	0.3625	4.1976	5.2813	4.8909	0.2753	109	201	145.7117	21.8713	953.3638	1036.5596	998.8973	16.797	15.1038	16.8251	15.5533	0.3196	9.7771	11.1491	10.0609	0.2071	4.2614	5.4716	4.5635	0.1684	11.3678	12.4953	12.094	0.1882	3728.1137	0.7383	0	0	0	0	0	0	103520.0591	20.5012	80939.9183	16.0294	0	0	4500.0883	0.8912	9463.4752	1.8742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26934.4184	5.3341	275859.1006	54.6315	0	0	0	0
98	HU8_189	27	65	44.1383	7.7708	13.7627	17.1642	15.6854	0.7202	15.9873	19.6313	17.4457	0.6003	14.1383	17.339	15.6982	0.5929	15.7683	19.3367	16.7463	0.6159	11.6193	13.2579	12.1031	0.2577	8.6378	9.8666	8.9823	0.2583	23.532	28.9211	26.5274	1.0238	26.629	33.3615	29.1229	1.2197	17.2812	20.7485	18.9826	0.6509	18.9083	22.781	20.0883	0.6809	13.9294	16.5186	15.0487	0.4685	9.4913	10.4865	9.7821	0.2035	5.3904	6.7415	6.1626	0.2952	6.6878	8.2315	7.2792	0.2601	5.9577	7.2231	6.5871	0.2488	6.5187	7.8715	6.8931	0.2142	5.2119	5.9549	5.4336	0.1161	4.3282	4.9483	4.5017	0.1257	77	181	120.9697	19.4585	912.0861	996.9343	951.8705	17.939	13.9384	15.7179	15.1774	0.4512	8.7283	10.2809	9.5956	0.3697	3.44	4.8417	4.0088	0.3167	10.0956	11.2678	10.641	0.2452	147.3848	0.052	0	0	0	0	0	0	0	0	15985.8968	5.6441	0	0	712.7301	0.2516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175291.5227	61.8899	91093.5827	32.1623	0	0	0	0
99	HU8_19	44	50	47.572	0.9627	9.7417	18.9639	12.5416	1.9866	12.2258	21.6708	15.2534	2.0296	10.6462	20.5244	13.0111	1.3674	9.0016	17.3527	11.6387	1.9394	8.2432	14.6208	9.7581	1.0798	4.6121	7.1847	5.4407	0.5413	14.5699	28.0884	18.6545	2.8775	16.5649	29.3102	20.7074	2.7182	11.3666	21.7442	13.8949	1.4331	9.5926	18.5823	12.3066	2.1116	10.5813	19.275	12.5274	1.3441	4.8671	7.5794	5.7486	0.5786	3.3015	6.4291	4.2515	0.6724	4.2385	7.501	5.2598	0.707	3.7671	7.2204	4.5797	0.4828	3.065	5.9295	3.9482	0.6736	3.1818	5.678	3.7696	0.4185	1.9033	3.0007	2.3096	0.2387	279	379	336.4611	26.6547	983.4905	1783.9624	1170.5073	134.8317	5.4644	12.094	9.3366	1.1956	1.1159	5.8834	3.6842	0.7641	-3.5151	-0.3296	-1.9733	0.4728	24.0382	30.8382	27.7803	1.8726	1187.5478	0.3347	0	0	0	0	0	0	0	0	5490.2601	1.5473	0	0	6030.593	1.6996	0	0	0	0	0	0	21563.945	6.0774	0	0	0	0	0	0	0	0	0	0	0	0	5757.5428	1.6226	0	0	314793.7605	88.7184
100	HU8_190	58	84	70.8467	4.8017	15.2069	20.8001	18.0921	1.3195	15.9285	21.045	18.5081	1.054	13.5113	16.6477	15.1241	0.6446	16.2678	21.3409	18.8019	1.0086	10.2244	14.3398	12.0275	1.0796	8.7248	11.9398	9.9149	0.596	24.8416	33.7127	29.2631	2.1595	24.8396	31.0701	27.8235	1.2843	14.8215	19.5828	16.8172	0.8182	17.842	23.0732	20.7873	0.9058	11.97	16.9085	14.2959	1.2026	8.968	12.5437	10.2251	0.6575	6.0171	8.3726	7.2529	0.5541	6.6701	8.8487	7.8092	0.4389	5.753	7.012	6.4251	0.2746	6.6677	8.825	7.7472	0.462	4.578	6.655	5.5482	0.5312	4.4441	6.2768	5.1868	0.3645	157	268	215.3188	24.3697	850.7408	1019.8268	947.7023	39.3498	13.7871	15.2157	14.4219	0.3255	8.5716	9.9675	9.0741	0.2661	2.8599	5.0989	3.7212	0.3269	10.3193	15.379	12.0887	1.1912	0	0	0	0	0	0	0	0	300.1179	0.057	202553.9706	38.4959	0	0	14691.0483	2.7921	34825.8799	6.6187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15296.0898	2.9071	258503.1214	49.1292	0	0	0	0
101	HU8_191	40	67	55.5905	4.4406	13.8892	18.5855	16.3034	0.9214	13.1505	17.5546	15.4097	0.7697	12.352	16.4545	13.7069	0.905	15.0614	18.4153	16.9094	0.5155	9.6434	11.7608	10.6072	0.4349	7.4668	9.4241	8.3509	0.4506	22.6618	29.9945	26.2745	1.3924	20.685	26.8924	23.8249	1.1368	13.7358	19.2869	15.5711	1.2649	16.3242	21.2202	18.8747	0.8505	11.7634	14.3805	12.8891	0.4798	7.6804	9.8218	8.5044	0.4812	5.4887	7.4126	6.4542	0.3834	5.4605	7.4061	6.465	0.3363	5.2086	6.8699	5.7427	0.3666	6.126	7.398	6.8461	0.1993	4.2421	5.4098	4.6961	0.2527	3.6098	4.6613	4.0588	0.2545	81	185	120.8276	20.6955	815.0161	917.6467	852.3489	17.7929	13.6943	14.621	14.0772	0.1627	8.5259	8.9887	8.7421	0.1051	3.0246	3.9346	3.402	0.1244	7.6444	11.2368	8.7448	0.919	0	0	0	0	0	0	0	0	0	0	96193.7627	21.1011	0	0	7633.9235	1.6746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.6689	0.0032	352027.6531	77.2211	0	0	0	0
102	HU8_192	46	67	53.8175	4.8755	14.0654	17.891	16.3287	0.7533	13.871	16.8229	15.0898	0.4663	12.5594	13.9078	13.2562	0.2665	15.9581	17.7178	16.8249	0.32	10.6173	12.5487	11.3838	0.3472	7.3148	8.309	7.7373	0.2032	21.3634	28.0324	25.36	1.3076	19.8389	24.9908	22.4667	0.9532	13.1542	15.2835	14.5301	0.3985	16.8406	18.4163	17.522	0.2298	13.0414	14.4415	13.6072	0.2268	7.5751	8.6066	8.0116	0.2069	5.537	7.1095	6.4567	0.3103	5.9907	7.1837	6.4139	0.1849	5.2614	5.8448	5.5615	0.1146	6.4895	7.274	6.859	0.1544	4.7275	5.749	5.1572	0.186	3.6391	4.2688	3.9243	0.1366	86	180	110.9499	24.4997	826.1773	895.7694	850.4487	13.9868	13.5431	14.3851	14.0876	0.143	7.6956	8.773	8.5133	0.1659	1.8067	3.319	2.934	0.2521	7.3019	10.7491	8.225	0.9577	0	0	0	0	0	0	0	0	0	0	47611.0924	19.4361	0	0	0	0	15529.5999	6.3396	20475.1288	8.3585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27235.4611	11.1182	134110.7205	54.7476	0	0	0	0
103	HU8_193	58	69	64.3416	1.7125	14.5729	18.4508	16.5761	0.6765	13.7435	17.5425	15.7733	0.8146	12.5086	15.6876	14.1202	0.6208	14.809	20.222	17.8137	0.8166	10.2566	13.6158	12.2197	0.7149	7.554	9.5789	8.2617	0.5083	21.3941	29.0883	25.3302	1.4033	19.3607	26.0543	22.9672	1.5076	12.9969	17.2688	15.1952	0.8579	14.3892	21.1028	17.7872	1.1362	11.6878	15.9934	14.1259	0.8877	7.701	9.9008	8.492	0.5581	5.729	7.3415	6.5949	0.2711	5.9468	7.473	6.7834	0.3115	5.2317	6.6602	5.966	0.2845	6.2396	8.3101	7.3838	0.3256	4.7703	6.2769	5.6213	0.3176	3.9035	5.0392	4.2886	0.2795	136	251	196.8441	24.2312	858.8796	947.8984	908.8549	20.2917	13.3773	14.4497	14.0733	0.1577	7.2735	9.3882	8.5301	0.3222	1.1672	5.0614	2.9818	0.6337	8.8723	15.0474	12.1014	1.3913	0	0	0	0	0	0	0	0	3128.9896	0.5976	120774.2972	23.0672	0	0	0	0	55084.8395	10.5209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90502.5153	17.2855	254084.1323	48.5287	0	0	0	0
104	HU8_194	53	75	64.604	4.5651	16.1147	20.048	17.2687	0.6818	15.7856	20.292	18.0294	1.1747	12.6193	15.7508	14.5298	0.7822	16.3266	19.8199	18.3342	0.8742	10.6088	13.236	12.1871	0.7274	8.2713	10.0896	9.2598	0.4243	25.8361	32.485	27.7747	1.1856	23.4212	29.9911	26.8558	1.641	14.0414	17.3338	16.0009	0.8068	17.829	21.3009	19.7165	0.8689	12.7442	15.6541	14.4368	0.7845	8.5003	10.2508	9.5057	0.4082	6.4688	8.068	6.9236	0.279	6.7087	8.5369	7.6148	0.4855	5.3346	6.6871	6.1714	0.3393	6.6913	8.1426	7.5337	0.3758	4.8157	6.1232	5.6222	0.3679	4.1742	5.3897	4.8523	0.2832	119	213	181.0548	17.0227	854.8269	958.4337	913.9742	27.8192	13.8511	14.9916	14.295	0.2436	8.61	9.7742	8.9125	0.2334	3.134	4.6289	3.5252	0.2567	9.1497	11.9971	11.0028	0.4031	0	0	0	0	0	0	0	0	0	0	26369.8642	11.9918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10939.5056	4.9748	182590.1358	83.0334	0	0	0	0
105	HU8_195	66	87	79.4193	4.1787	15.2298	20.2314	17.5622	1.2719	12.6696	16.8387	14.6003	1.0329	11.673	15.6748	13.5167	0.96	15.0196	18.8978	17.1815	0.7057	9.9105	12.4351	11.5882	0.619	5.9897	8.5228	7.3457	0.386	20.9424	25.8113	23.1642	1.0489	17.2986	21.2467	19.049	1.0876	10.8991	14.9217	12.8604	0.8037	13.534	16.761	14.8583	0.6856	10.9924	13.8922	12.8013	0.6792	5.7675	8.4382	7.197	0.4756	5.9748	7.7111	6.8223	0.4242	5.64	7.2259	6.3804	0.3969	4.8569	6.3055	5.5706	0.3479	6.3264	7.9321	7.132	0.276	4.5623	5.7278	5.2922	0.2533	3.0785	4.4032	3.7475	0.2301	237	348	293.0797	24.1314	835.8431	944.1537	883.1112	17.1047	11.8196	14.2262	13.4296	0.3734	6.3025	9.2787	7.7938	0.4204	0.2777	5.0128	2.1529	0.8758	12.6314	16.0008	14.6263	0.6547	0	0	0	0	0	0	0	0	18814.5644	3.5119	215279.4967	40.184	0	0	0	0	66649.5275	12.4408	0	0	0	0	927.3527	0.1731	0	0	0	0	0	0	0	0	0	0	63051.3103	11.7691	171012.6038	31.9211	0	0	0	0
106	HU8_196	64	85	74.544	5.307	14.1423	21.0002	16.7854	1.3648	11.5911	16.1501	13.8411	1.0818	12.2197	15.9947	13.8363	0.5598	12.5297	18.7216	15.4632	1.6887	9.8515	12.6879	11.3067	0.5836	6.2531	8.2808	7.3106	0.4066	18.5928	25.5322	22.3231	1.8228	15.4876	21.8686	18.382	1.6595	12.171	15.0919	13.3066	0.5599	10.9092	17.3212	13.7192	1.827	10.8039	14.4519	12.4668	0.7777	6.1574	8.0926	7.2213	0.45	5.4913	7.9617	6.5178	0.5034	5.0661	7.0115	6.02	0.4566	5.1274	6.5616	5.6892	0.2011	5.1045	7.7609	6.3601	0.7353	4.5077	5.8076	5.1274	0.2751	3.2429	4.1584	3.7399	0.2	176	315	235.7063	28.5062	763.1469	918.706	851.2095	36.7189	11.4413	14.129	12.9053	0.6441	5.6228	8.9501	6.9452	0.7333	-0.5939	4.7749	0.9801	0.8867	10.755	15.0019	12.5509	0.9794	0	0	0	0	0	0	0	0	1744.705	0.2477	285690.9437	40.5649	0	0	43207.9071	6.135	37327.7794	5.3001	0	0	0	0	11695.4106	1.6606	0	0	10950.8836	1.5549	0	0	0	0	0	0	65521.2984	9.3033	248142.5535	35.2334	0	0	0	0
107	HU8_197	51	71	60.3533	4.7152	14.3822	17.9828	15.5893	0.8985	11.9086	14.5268	13.2696	0.5984	12.4466	14.3219	13.0612	0.3762	15.0953	17.4908	16.3234	0.51	10.4275	11.9612	11.4018	0.3092	6.9865	7.9497	7.6475	0.1716	21.098	24.0107	22.2366	0.6567	16.6451	21.1455	18.565	1.0437	12.7494	14.3589	13.3194	0.254	13.6399	17.3623	15.729	1.0248	12.2337	13.9728	13.0654	0.3957	7.2364	8.2719	7.8298	0.2541	5.6511	6.9739	6.1025	0.3217	5.1344	6.2852	5.7322	0.2566	5.1771	5.8803	5.4278	0.1283	6.1929	7.158	6.6833	0.2049	4.7813	5.4653	5.1995	0.1353	3.6284	4.0895	3.9262	0.0909	98	212	163.4476	26.8062	812.2207	872.2161	837.3231	13.5106	12.6257	14.2385	13.5489	0.331	6.6422	8.823	7.8572	0.5035	0.5734	3.412	2.1606	0.6835	7.7757	11.9431	10.517	0.9689	0	0	0	0	0	0	0	0	0	0	49737.6572	18.7243	0	0	0	0	32683.6463	12.3041	27160.2879	10.2248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1845.5241	0.6948	154204.4222	58.052	0	0	0	0
108	HU8_198	35	70	51.7521	7.5599	13.9762	17.3078	15.7935	0.6805	12.8552	16.5311	14.637	1.0837	11.8417	14.6826	12.7806	0.3908	15.2348	18.5023	17.0737	0.7179	10.1898	11.5887	10.7109	0.3167	6.7554	8.139	7.6225	0.2208	21.8957	28.0422	24.675	1.4889	20.0945	25.2162	22.273	1.3442	12.9237	15.8009	14.258	0.5883	15.8466	20.9404	18.2842	1.3097	12.4168	13.7888	13.0523	0.3191	7.2246	8.3924	7.9103	0.1729	5.497	6.7805	6.1861	0.2568	5.3054	6.9659	6.1576	0.5043	4.9047	6.0653	5.2954	0.167	6.1816	7.3874	6.9002	0.2595	4.3955	5.269	4.806	0.2269	3.5133	4.058	3.7795	0.1199	71	160	106.6926	17.8428	807.3193	851.9191	824.7983	6.8151	13.4759	14.4815	14.1073	0.2066	8.1538	8.8558	8.6325	0.1017	2.6038	3.6225	3.1528	0.1822	7.5338	9.8663	8.4965	0.5459	0	0	0	0	0	0	0	0	0	0	25022.8485	7.6332	0	0	0	0	79152.3483	24.1455	93633.0059	28.5628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8164.359	2.4905	121841.5381	37.1679	0	0	0	0
109	HU8_199	42	72	63.3956	6.7193	14.4368	17.9215	15.9148	0.9026	12.8628	17.8168	15.2422	1.4286	11.0187	16.2527	14.2097	1.4589	17.1182	20.211	18.6564	0.6081	10.2267	12.2852	11.0534	0.425	7.6693	9.8773	8.6423	0.4844	23.5835	29.8676	26.1895	1.6988	20.5552	29.4388	24.7172	2.5529	13.0612	19.1685	16.768	1.7326	19.8223	23.7401	21.5668	0.7487	12.4484	14.9539	13.4961	0.4865	7.7526	9.7894	8.5817	0.4832	5.6219	6.9754	6.2022	0.3352	5.3018	7.2964	6.2676	0.578	4.4496	6.7343	5.8352	0.6225	6.7529	8.0297	7.4484	0.2488	4.399	5.2556	4.743	0.1712	3.6042	4.5315	3.9731	0.2182	88	165	131.28	16.1188	816.4587	913.8226	853.6186	23.7074	13.4168	14.999	14.3803	0.3556	8.276	9.9629	8.9908	0.2938	3.1059	5.3299	3.5962	0.3785	7.9333	10.0467	8.4231	0.5071	0	0	0	0	0	0	0	0	0	0	90809.7339	38.1825	0	0	11846.7701	4.9812	13769.7095	5.7897	12402.9347	5.215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10533.7533	4.4291	98467.6024	41.4024	0	0	0	0
110	HU8_2	48	52	49.7485	0.8127	7.3786	8.6738	7.8752	0.2246	9.7098	12.0024	11.0509	0.4739	7.857	8.9884	8.3539	0.2041	6.698	9.3941	8.0019	0.3875	7.2178	9.6065	7.8864	0.3743	3.3598	4.551	4.1418	0.2587	11.9862	14.4195	12.9	0.424	13.6612	16.3934	15.2519	0.5441	7.9313	9.4625	8.6294	0.2601	7.5551	10.3051	8.8878	0.3891	8.7948	11.628	9.7632	0.4153	3.6719	4.9202	4.5109	0.2757	2.5721	3.0369	2.7474	0.0806	3.3763	4.2177	3.8642	0.1751	2.6576	3.0923	2.8499	0.0744	2.3203	3.2306	2.7638	0.1313	2.7218	3.6092	2.9686	0.1404	1.4819	1.976	1.8126	0.1071	266	289	275.0752	5.0935	932.9341	1160.9015	1040.6733	43.8954	7.5533	10.3665	8.8723	0.5448	2.663	4.2269	3.2783	0.1745	-3.7611	0.2851	-2.3205	0.4892	21.2878	22.3609	21.839	0.2014	367.8583	0.115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8955.3639	2.8002	0	0	0	0	0	0	0	0	0	0	0	0	35593.9165	11.1297	0	0	274892.5835	85.955
111	HU8_20	48	64	56.6469	2.4859	10.1739	14.2609	11.6332	0.5464	11.6553	15.2981	14.2194	0.7571	11.6946	16.4919	13.51	0.6933	9.3927	13.6047	11.0945	0.7012	8.1444	11.3877	9.5683	0.5926	5.4709	8.1684	6.8611	0.7472	15.3391	21.4858	17.8404	0.9279	16.1764	21.3015	19.7505	1.0765	12.4026	17.5137	14.5925	0.7429	9.696	14.7519	12.6449	0.6695	11.0428	15.5453	13.5221	1.0822	5.7071	9.5808	7.5913	1.144	3.4136	4.7745	3.888	0.1778	4.0069	5.2306	4.8658	0.2509	4.0966	5.7824	4.7311	0.2426	3.1446	4.6541	3.7542	0.2687	3.2315	4.4517	3.6892	0.1961	2.211	3.2719	2.7592	0.3006	312	396	355.4688	8.4874	0	1279.2216	1172.9243	251.5544	0	14.0058	12.1811	2.6796	5.2086	8.489	7.3894	0.5918	-0.7807	4.423	1.9177	1.2259	23.9815	29.1515	24.8808	0.7714	0	0	12.9593	0.0046	0	0	0	0	0	0	2049.5334	0.7346	0	0	3990.5736	1.4303	0	0	0	0	142040.1646	50.9097	14625.7483	5.2421	0	0	1867.5156	0.6694	0	0	0	0	0	0	0	0	0	0	0	0	114417.4591	41.0093
