buffer100m_nhdid	lagoslakeid	buffer100m_ha
139726228	26984	19.396
60437963	26990	11.5494
60460015	26991	21.2869
55490415	26992	14.1391
133272165	26993	18.5338
100522578	26995	22.2859
29835633	26996	56.332
{953E89C5-4C30-4121-8BB8-56251ABD9524}	26999	17.9097
26037412	27002	13.101
25603413	27010	33.7249
167667254	27011	58.7898
26280777	27014	27.4229
25864888	27022	21.4226
{BE9F64E4-CA7B-474D-8A00-677FE8E8C2F5}	27024	26.8511
66543309	27029	47.9541
43492603	27032	23.6282
{5817F16D-F1A0-462B-B86F-B702C11826FF}	27033	15.9768
43499486	27035	16.122
48525402	27038	11.3515
66419469	27039	18.0972
46468847	27040	12.2549
66411945	27041	21.4405
{9163447B-29CF-4821-BD30-AC113E428FCA}	27046	16.852
73027383	27050	13.9306
114541373	27051	13.02
114544511	27054	114.6032
120020451	27057	105.2752
111726245	27061	15.9025
120020565	27062	12.5745
120020443	27065	62.6346
107072142	27069	31.1828
107072188	27071	13.6446
123397552	27073	15.8852
117627001	27074	19.9293
123397062	27078	19.0591
123395654	27079	20.9425
123392346	27082	27.2716
86671339	27085	16.734
117627123	27087	25.7369
116542577	27092	18.3225
105233521	27094	20.2861
155413298	27099	16.9909
76157359	27113	197.1466
75651911	27116	11.918
155442504	27118	27.514
155413372	27119	12.7591
{09D53DDE-4E71-4923-8AE2-9EC9C5046F1B}	27120	15.4265
94391893	27123	13.0206
152094746	27124	12.0837
155638350	27126	13.0233
155639393	27130	49.5098
152707700	27134	13.9728
152274878	27140	19.8692
155640021	27142	17.7065
155635843	27144	12.2063
152707070	27147	29.6518
121860171	27150	14.8038
121858941	27151	21.023
155417443	27153	21.893
44366684	27154	32.3065
121858404	27155	15.2732
121857631	27157	58.4135
121859526	27160	27.7628
44362736	27162	28.0917
155410948	27169	15.371
155408564	27170	14.847
149759209	27173	49.0716
149759075	27177	26.6713
148710481	27178	14.8207
118254373	27182	23.1258
152237924	27183	13.8613
145331059	27185	31.6932
149285916	27188	14.3339
145333871	27190	24.8682
145330539	27194	18.9779
145331280	27195	20.8197
145332965	27196	21.7665
149425751	27198	17.9264
151874107	27204	16.9127
151873992	27209	48.8338
151874009	27210	28.2929
149425800	27211	29.3052
118017479	27222	27.362
{55A0977A-F98C-4271-A15A-C72B1B986568}	27228	18.365
129640046	27230	17.3899
167068887	27233	13.1927
123931394	27236	39.4264
133098759	27237	12.8608
131845582	27239	18.7689
131860735	27243	30.5489
132437616	27244	22.52
167302679	27245	16.5572
132876139	27246	13.5213
133098752	27247	26.698
133099172	27249	13.5956
131846117	27255	13.4975
131841133	27257	28.2954
167248154	27261	16.0632
132436579	27263	15.7958
92083299	27264	11.9631
129691090	27265	130.8338
166906729	27267	19.9066
{360D827D-E096-450C-B350-9EBB3D1F2511}	27268	30.2067
129690834	27270	52.3311
92083367	27272	87.64
166409043	27276	18.6688
127349274	27277	28.4304
{1F83DB7D-546E-4C88-9F3C-8DC7CDD99D5C}	27281	17.6895
152116474	27304	12.5338
152841252	27306	13.5043
155929489	27310	15.4265
90146947	27327	16.9239
155213923	27332	16.6866
155466224	27344	19.3773
49066496	27349	15.4739
155471804	27352	64.4325
152013278	27357	43.4963
47731951	27380	31.094
120018357	27382	21.1459
59806389	27383	57.3194
80006835	27388	13.1652
59748929	27389	29.7423
45360797	27395	13.4081
120019729	27401	28.2188
81641985	27403	19.9044
120019763	27404	16.8423
59752515	27405	21.5617
58124429	27408	18.3148
120019450	27410	54.9254
81638070	27411	15.7997
120019475	27413	22.4273
80005177	27416	11.8419
45360787	27417	16.2013
59720133	27419	17.6675
81638304	27421	14.4094
47714553	27422	12.8523
45724140	27424	17.987
72863569	27431	21.3359
120019831	27432	32.5998
45721688	27433	12.7488
58125573	27434	18.1271
120020971	27439	34.6671
47728681	27440	16.489
34124897	27441	35.4394
72863511	27442	33.9779
80002199	27444	17.2761
120018019	27448	22.7657
45338203	27451	29.9352
120019703	27452	18.614
34130313	27453	12.6812
72862357	27457	13.7941
f00afb01-fa75-4cc8-b444-1cf029b77548	27459	30.4052
86367951	27461	11.7939
122850031	27468	10.7754
91593377	27469	14.1212
91596417	27470	17.65
86371089	27473	16.1673
{16F36FBD-7E20-4CE1-959D-DCE7964DBA48}	27475	24.7344
{3A771C9D-84E8-4F75-89FE-7FBA65E264DD}	27480	24.2207
86366933	27482	32.1203
86367127	27484	14.984
82958185	27486	15.1677
120020396	27495	17.8386
91677413	27497	22.2633
69548167	27498	28.0354
91687151	27508	14.6719
42801458	27513	16.0433
74720571	27523	13.147
34242900	27524	17.0926
69884790	27526	15.3503
151948412	27532	12.2342
77358742	27533	31.0002
77571657	27537	20.0901
74923965	27542	28.1083
69886668	27543	14.6532
151948564	27545	14.168
70331141	27548	12.0458
70334125	27550	10.9232
70336113	27551	15.2324
152372370	27559	14.789
137420361	27572	12.5489
133528285	27579	15.1862
137044023	27580	15.684
133546723	27581	21.8253
159107907	27583	14.4289
117649485	27585	14.3509
109992134	27607	13.0613
109991004	27608	17.6809
90569397	27610	75.7834
123165538	27611	17.2763
109991806	27617	22.0848
154316686	27624	15.4287
156105990	27625	25.6142
152225873	27626	20.4927
154347764	27627	39.0019
154287715	27637	34.8149
79319558	27650	24.5412
44745231	27655	12.0334
49425482	27656	31.3313
98651664	27657	26.7209
120031837	27664	18.6127
86282893	27677	18.677
123112285	27678	29.6788
105568784	27681	11.3348
121840499	27682	26.4851
120018568	27683	15.7817
86277071	27684	20.0354
114336307	27687	23.1323
123269990	27688	23.9583
120018619	27690	35.5337
120018537	27691	66.7206
121545279	27698	21.4009
86275155	27700	35.2182
86276315	27701	14.0454
123262261	27702	13.4618
86281467	27704	20.3559
123112260	27708	13.6943
86278145	27716	22.5664
120019286	27717	42.9225
80994457	27719	26.3056
122618360	27721	16.0959
120018850	27722	19.3775
80998531	27724	16.248
90769991	27725	13.3941
80998297	27728	29.5821
80997045	27731	40.4814
81000163	27732	13.4217
81004713	27739	25.9818
123320069	27740	20.9501
51D09DB6-0209-4EEC-86A9-07A4B8C5120A	27741	2769.3401
{C2666B05-75B1-49BC-A4D6-6FA50B2EE78F}	27743	15.4118
153576300	27748	13.7484
132548868	27749	46.0474
107254535	27757	47.6791
107270637	27761	24.4523
148679574	27765	12.235
70962312	27769	15.8238
107428457	27780	29.3804
42475419	27792	12.3283
36931384	27799	47.7325
42479905	27800	24.7912
77027721	27808	18.5694
45463399	27809	12.9301
45469539	27811	24.5769
143703790	27812	53.7776
79851449	27816	23.4029
142806640	27825	32.9386
142978903	27830	14.5677
142826546	27831	21.8107
142826195	27832	14.1523
145061239	27833	30.7688
150612989	27835	23.6483
150612657	27837	13.0295
103455626	27839	18.4881
118181348	27849	23.2825
106454121	27851	36.2768
106454187	27852	28.4746
106454993	27853	14.5887
151716901	27856	15.5071
151717268	27857	24.668
151716025	27858	14.5751
151718416	27859	17.3348
141033232	27862	21.3915
132665161	27864	15.6698
141035267	27868	23.5151
141032931	27869	13.7058
129968860	27870	14.5604
135909773	27877	13.842
136018542	27878	34.9439
{BB9366D3-DC2F-4AAC-A794-BA780FF78FF4}	27879	16.2305
136902586	27882	31.3576
136680656	27884	14.5499
136660688	27885	13.9913
136691092	27886	44.7154
136667108	27887	11.763
136683507	27888	20.5346
135695711	27889	25.7739
136690907	27892	21.6181
127676286	27896	12.7113
122374120	27905	29.4589
116115416	27907	17.7119
47723853	27912	22.939
52845547	27916	26.6104
89363719	27917	20.4464
53541273	27919	11.448
89363413	27920	16.709
52853561	27923	16.1246
61783923	27927	13.1691
167101073	27928	19.4133
52847429	27930	14.5826
33531179	27934	13.6954
139725897	27939	22.8469
139726919	27940	19.7711
133272089	27942	11.8239
{1CDFD715-503A-4831-B326-C45A835975E6}	27944	21.1798
{8436D425-95C7-42F6-A143-EBB1D6489FD1}	27946	15.3223
{BF287235-CAF9-4E70-8C7D-1CF6E2F88290}	27957	11.7406
139732441	27958	20.6592
167667251	27968	31.0168
{7DE84C66-AFFC-42D1-A259-E215FF3B5C45}	27969	22.7946
100541356	27973	34.3606
26274945	27974	20.7753
25873676	27976	39.9511
26148760	27979	14.479
25537434	27981	15.9431
26048268	27984	30.4095
61117275	27993	65.6483
65644739	27996	19.0475
43499440	27997	14.5531
65647467	28002	14.768
61844219	28008	12.1991
107074442	28011	24.5622
107072322	28013	23.7792
111726621	28015	16.6819
120020474	28018	83.5394
107071190	28020	11.3395
87818343	28022	15.7878
107070542	28024	17.5829
107071406	28027	12.0752
114539825	28028	35.795
107072664	28030	13.0334
109946018	28036	22.121
117626741	28037	16.4811
117627239	28043	16.7808
68839167	28050	21.7243
75651757	28051	43.9775
68840143	28052	85.8483
75474933	28054	18.6364
68838771	28056	14.0753
110734197	28057	40.2982
68839243	28062	24.2347
110735629	28063	25.1347
155413389	28067	16.2473
152512262	28071	43.3551
76156243	28075	13.473
113236173	28076	51.4861
121207841	28079	13.4593
139269706	28080	13.8823
94392168	28082	19.1328
157067921	28087	11.9758
152707511	28088	28.9805
155636025	28091	14.3789
155637046	28092	14.5384
152517670	28093	14.8089
152517782	28094	25.1947
155640286	28106	13.6071
152518563	28107	71.7442
155637963	28108	40.1662
152707036	28109	11.3286
155637346	28112	21.8259
121858319	28119	12.1594
120020856	28122	12.9138
121858886	28124	13.2076
60088208	28126	41.8172
60091090	28132	14.4281
155417302	28136	26.5834
121860960	28137	20.9261
155408570	28139	16.7363
123110444	28144	12.8175
123110513	28145	28.378
147104259	28146	22.0888
118254505	28147	13.8589
150436819	28148	12.1444
146646342	28157	41.4607
146646555	28161	37.602
149285665	28162	18.1014
145331167	28163	13.5497
155404733	28167	59.7605
151873929	28169	35.5249
151873792	28172	20.995
123056370	28180	14.6609
123058083	28182	12.7192
166436715	28187	15.2108
82817386	28193	14.1605
166906718	28195	29.016
129640488	28198	15.6257
132876341	28207	61.9476
132434485	28209	15.0666
131841526	28211	19.0117
132433737	28214	18.0546
131860612	28215	16.3881
131845173	28217	17.9332
132435699	28218	21.3733
{39353999-06D6-42BD-9DD9-C46290D87CF2}	28220	16.4623
{3647A602-2E19-462D-9C8C-46D78B222ACE}	28224	15.1835
129690613	28225	16.6668
{285C508C-0AC1-430C-8204-43A25B769EB2}	28233	11.3669
129447868	28244	21.7164
123713962	28246	21.2279
125574118	28253	20.3808
99698398	28258	39.5942
129690978	28264	19.4614
152018805	28268	12.8964
152020813	28274	17.406
152494488	28286	14.3432
80601395	28289	16.4725
90139099	28290	16.6373
155352302	28295	11.8269
145164034	28303	23.4959
155856071	28304	17.5185
155470799	28308	42.4121
78536537	28309	11.7669
145222065	28317	24.0353
145144911	28319	14.5493
37615543	28322	18.0961
90137231	28331	11.6843
49236537	28340	50.1203
56132110	28341	20.4052
41058496	28349	44.6933
80002615	28355	11.6885
72858451	28359	28.9208
47719451	28361	15.5246
167256833	28362	28.4073
166867645	28363	30.9281
59745647	28364	15.764
120019689	28366	58.906
59747029	28370	11.8296
59803709	28371	13.1866
59803485	28375	13.9696
58124981	28376	26.3038
80004191	28380	27.5385
120020472	28383	31.7629
59747545	28387	18.1214
47708901	28390	17.987
120018341	28391	37.588
45724431	28393	14.5262
80004607	28395	81.8756
34133523	28396	15.9822
45338621	28397	81.3688
45360691	28399	22.9603
59746415	28402	14.4449
59747901	28409	56.1619
59719399	28421	17.0953
47722847	28422	14.6453
45382276	28423	14.5231
47710363	28424	19.9247
80006881	28426	13.3973
34121567	28427	22.5581
80002033	28431	20.9994
120019916	28433	55.8523
91692259	28440	16.5244
122548426	28443	17.1034
{A143EB12-3EF8-42ED-A17A-A1482E638AE5}	28444	28.739
45361061	28445	14.0458
86365313	28449	45.4131
118875565	28453	14.6772
122547408	28454	13.3641
82956047	28457	18.9491
{589B0606-E65C-4105-B50B-BF12B1D7D13E}	28460	19.1688
32672472	28461	17.6455
84624522	28464	20.4035
91593827	28465	33.4002
114337005	28468	12.9443
91598781	28469	19.5645
120020224	28472	84.0835
122551366	28474	16.0108
91574093	28475	15.794
69544003	28478	17.6529
47481731	28481	12.1728
69544639	28484	12.9317
91681337	28487	18.574
91680295	28489	16.2209
69548803	28492	19.76
69549159	28493	19.8353
69546105	28496	16.8757
91689905	28499	28.4816
86368337	28511	17.367
42804118	28515	81.9012
151948230	28518	29.1451
76244808	28519	24.2021
69886732	28521	13.6146
74926863	28522	17.2472
151948663	28527	13.7638
76243354	28528	14.8186
155495363	28532	20.4357
155495368	28533	17.7271
122940973	28534	166.8825
122934447	28535	11.7893
122938969	28537	25.9918
157360543	28539	13.459
157358863	28540	27.8433
157358836	28543	35.4551
157359897	28547	29.8486
70335887	28552	12.3327
155544541	28562	14.6026
145757487	28565	39.3974
155068420	28566	19.8803
155844846	28569	17.3904
143249524	28571	15.4996
145608788	28572	54.2018
145609144	28576	29.148
137060144	28582	55.692
137060188	28584	17.1257
137045354	28596	46.5234
66257147	28600	30.4139
144569540	28613	14.0954
121633962	28625	32.2653
121628736	28634	35.6706
152287480	28643	15.3102
152225418	28645	18.7501
131193361	28648	15.6564
154319431	28649	18.8334
154319079	28661	22.1275
43890577	28665	37.3573
65005783	28673	14.1429
120031730	28678	38.2627
48809410	28681	15.549
42901699	28692	14.6258
42902069	28694	43.6734
91244457	28698	59.5843
120032616	28699	268.3105
110825392	28701	11.3642
{E9D832AE-9FE6-4748-907C-5108169553BE}	28703	14.2438
120018644	28705	133.8105
86281183	28710	11.0154
121838245	28711	21.5268
123271037	28713	20.1979
121545861	28714	11.7169
121839313	28717	16.0262
126591257	28720	35.5848
126105230	28725	17.7774
105569210	28726	29.3874
126591375	28727	13.282
86277535	28730	26.9564
121544089	28731	26.1234
126230586	28732	51.9283
123271466	28733	48.4354
105568244	28738	37.5744
123271441	28740	29.7751
123272539	28741	20.602
121840547	28742	24.8999
114337053	28743	13.1149
86273123	28744	12.7369
86280271	28745	12.3198
80997807	28749	13.0658
90771307	28750	14.2709
90768107	28752	15.337
106373580	28753	13.8384
90767425	28756	37.4066
120019168	28758	29.1034
90770289	28763	13.5543
90770731	28766	21.7547
90769939	28769	34.0029
120019232	28771	52.8899
106352215	28772	14.516
90771699	28774	19.422
121840197	28778	12.4485
153576297	28779	13.2016
88306048	28782	12.4577
148806468	28788	32.8773
147257835	28801	16.805
107413293	28809	23.9194
107432875	28811	14.0944
107416237	28812	22.9239
36919644	28824	66.0214
107415315	28826	12.8665
91381325	28833	18.2143
80303893	28834	26.9332
91380671	28835	14.8155
91379379	28836	81.5013
77022705	28839	16.0729
150055437	28842	12.9543
140848438	28844	17.9128
42797760	28850	15.4083
142827178	28860	27.4683
145081286	28865	51.0443
149808413	28869	15.8097
149808218	28870	45.4463
150611725	28871	19.0126
150612668	28872	27.519
150612240	28874	26.8509
106453997	28885	18.0201
152243979	28887	19.3143
151718151	28888	71.8952
151717349	28889	24.7907
151717354	28890	27.9583
106403110	28894	27.9743
106402432	28896	66.1948
129971189	28900	23.3756
141031516	28901	25.4476
136864452	28906	23.9447
135908530	28907	13.1871
135998597	28909	33.6933
135993750	28911	14.3076
135996956	28912	19.4521
123632708	28916	38.0441
40652675	28922	14.4093
136660744	28935	46.1863
136666025	28938	11.8807
136680718	28939	14.0923
136664249	28942	44.9777
122949371	28948	28.1675
122175969	28951	15.0287
122243203	28954	59.1866
122180153	28956	17.4207
89364647	28960	18.2046
52850533	28961	18.1151
37100003	28970	15.4209
53540459	28973	17.2781
37100033	28977	13.5339
37100057	28978	32.4121
53541361	28979	16.16
50521509	28980	23.1736
47719566	28981	15.7822
37095391	28984	16.9794
53541731	28990	75.651
52854857	28993	24.6815
167263553	28994	23.8825
158241395	28997	18.5175
139726495	29002	12.7442
60462537	29003	16.1635
60462761	29006	17.7844
55500071	29010	17.5301
167740862	29012	19.5644
25592473	29014	22.4964
{0D288F70-334E-4FD1-8F1D-B497A20A7DE1}	29019	17.1262
{A536278D-28B6-4E0D-BEDD-106F21323606}	29025	20.6136
120022782	29029	39.4467
25597415	29031	19.506
120022981	29033	38.0242
26179660	29034	29.239
25536198	29035	15.0748
66413093	29038	13.1636
65645615	29046	12.9052
26148632	29048	24.7195
{8640FDB1-87B0-47AC-A99B-0B184F3B1A8D}	29049	13.5827
56413335	29052	16.2174
65651193	29053	13.6178
43494612	29054	12.651
61839615	29057	12.2278
43492239	29058	31.4119
49505230	29063	14.0408
73027523	29064	21.5629
120020147	29065	22.8998
73026799	29072	18.8828
111726147	29075	12.8878
105233729	29081	11.0178
109943376	29082	23.5656
86672223	29083	14.8135
123396334	29084	15.7368
109945518	29088	16.7674
86671077	29091	13.6569
75652115	29099	18.1056
149425644	29109	17.184
68838751	29114	17.7336
139261137	29119	36.3543
75652169	29120	40.717
75475209	29121	14.684
68838717	29122	26.7202
110735939	29129	15.0031
121206928	29134	15.5664
151870766	29140	14.8256
152707673	29145	17.0949
157068662	29146	12.3482
152707344	29148	17.4483
152274904	29150	18.9395
155636109	29151	12.1919
155637306	29154	25.674
155639123	29156	13.1925
152518513	29157	33.5411
157068034	29161	23.8599
155638489	29165	23.4176
155638758	29166	12.9937
129223856	29173	19.6417
