county_zoneid	county_canopy2001_min	county_canopy2001_max	county_canopy2001_mean	county_canopy2001_std	county_damdensity_pointcount	county_damdensity_pointsperha	county_damdensity_pointspersqkm	county_nlcd1992_ha_0	county_nlcd1992_pct_0	county_nlcd1992_ha_11	county_nlcd1992_pct_11	county_nlcd1992_ha_21	county_nlcd1992_pct_21	county_nlcd1992_ha_22	county_nlcd1992_pct_22	county_nlcd1992_ha_23	county_nlcd1992_pct_23	county_nlcd1992_ha_31	county_nlcd1992_pct_31	county_nlcd1992_ha_32	county_nlcd1992_pct_32	county_nlcd1992_ha_33	county_nlcd1992_pct_33	county_nlcd1992_ha_41	county_nlcd1992_pct_41	county_nlcd1992_ha_42	county_nlcd1992_pct_42	county_nlcd1992_ha_43	county_nlcd1992_pct_43	county_nlcd1992_ha_51	county_nlcd1992_pct_51	county_nlcd1992_ha_61	county_nlcd1992_pct_61	county_nlcd1992_ha_71	county_nlcd1992_pct_71	county_nlcd1992_ha_81	county_nlcd1992_pct_81	county_nlcd1992_ha_82	county_nlcd1992_pct_82	county_nlcd1992_ha_83	county_nlcd1992_pct_83	county_nlcd1992_ha_85	county_nlcd1992_pct_85	county_nlcd1992_ha_91	county_nlcd1992_pct_91	county_nlcd1992_ha_92	county_nlcd1992_pct_92	county_nlcd2001_ha_0	county_nlcd2001_pct_0	county_nlcd2001_ha_11	county_nlcd2001_pct_11	county_nlcd2001_ha_21	county_nlcd2001_pct_21	county_nlcd2001_ha_22	county_nlcd2001_pct_22	county_nlcd2001_ha_23	county_nlcd2001_pct_23	county_nlcd2001_ha_24	county_nlcd2001_pct_24	county_nlcd2001_ha_31	county_nlcd2001_pct_31	county_nlcd2001_ha_41	county_nlcd2001_pct_41	county_nlcd2001_ha_42	county_nlcd2001_pct_42	county_nlcd2001_ha_43	county_nlcd2001_pct_43	county_nlcd2001_ha_52	county_nlcd2001_pct_52	county_nlcd2001_ha_71	county_nlcd2001_pct_71	county_nlcd2001_ha_81	county_nlcd2001_pct_81	county_nlcd2001_ha_82	county_nlcd2001_pct_82	county_nlcd2001_ha_90	county_nlcd2001_pct_90	county_nlcd2001_ha_95	county_nlcd2001_pct_95	county_nlcd2006_ha_0	county_nlcd2006_pct_0	county_nlcd2006_ha_11	county_nlcd2006_pct_11	county_nlcd2006_ha_21	county_nlcd2006_pct_21	county_nlcd2006_ha_22	county_nlcd2006_pct_22	county_nlcd2006_ha_23	county_nlcd2006_pct_23	county_nlcd2006_ha_24	county_nlcd2006_pct_24	county_nlcd2006_ha_31	county_nlcd2006_pct_31	county_nlcd2006_ha_41	county_nlcd2006_pct_41	county_nlcd2006_ha_42	county_nlcd2006_pct_42	county_nlcd2006_ha_43	county_nlcd2006_pct_43	county_nlcd2006_ha_52	county_nlcd2006_pct_52	county_nlcd2006_ha_71	county_nlcd2006_pct_71	county_nlcd2006_ha_81	county_nlcd2006_pct_81	county_nlcd2006_ha_82	county_nlcd2006_pct_82	county_nlcd2006_ha_90	county_nlcd2006_pct_90	county_nlcd2006_ha_95	county_nlcd2006_pct_95	county_nlcd2011_ha_0	county_nlcd2011_pct_0	county_nlcd2011_ha_11	county_nlcd2011_pct_11	county_nlcd2011_ha_21	county_nlcd2011_pct_21	county_nlcd2011_ha_22	county_nlcd2011_pct_22	county_nlcd2011_ha_23	county_nlcd2011_pct_23	county_nlcd2011_ha_24	county_nlcd2011_pct_24	county_nlcd2011_ha_31	county_nlcd2011_pct_31	county_nlcd2011_ha_41	county_nlcd2011_pct_41	county_nlcd2011_ha_42	county_nlcd2011_pct_42	county_nlcd2011_ha_43	county_nlcd2011_pct_43	county_nlcd2011_ha_52	county_nlcd2011_pct_52	county_nlcd2011_ha_71	county_nlcd2011_pct_71	county_nlcd2011_ha_81	county_nlcd2011_pct_81	county_nlcd2011_ha_82	county_nlcd2011_pct_82	county_nlcd2011_ha_90	county_nlcd2011_pct_90	county_nlcd2011_ha_95	county_nlcd2011_pct_95	county_roaddensity_sum_lengthm	county_roaddensity_density_mperha	county_slope_min	county_slope_max	county_slope_mean	county_slope_std	county_tri_min	county_tri_max	county_tri_mean	county_tri_std
317	County_384	0	100	21.7642	34.048	3	0.0305	0.002	0	0	3199.68	2.1409	6548.49	4.3816	1248.03	0.835	3133.62	2.0967	487.35	0.3261	869.85	0.582	60.66	0.0406	22437.9	15.0131	8287.92	5.5454	4546.98	3.0424	9.9	0.0066	0	0	3115.62	2.0846	41825.16	27.985	44459.28	29.7474	145.17	0.0971	2909.07	1.9464	4804.11	3.2144	1367.01	0.9147	0	0	3620.07	2.4222	14539.32	9.7282	15670.35	10.4849	4928.22	3.2974	1799.55	1.2041	1294.92	0.8664	18198.18	12.1763	4623.12	3.0933	2449.62	1.639	671.4	0.4492	2300.22	1.5391	13803.03	9.2355	54752.13	36.6343	10203.12	6.8268	602.55	0.4032	0	0	3667.77	2.4541	14681.79	9.8235	15966.09	10.6828	5156.28	3.45	1879.65	1.2577	1313.73	0.879	18109.26	12.1168	4569.93	3.0577	2434.14	1.6287	681.84	0.4562	2308.41	1.5445	13739.76	9.1932	54168.03	36.2435	10175.67	6.8085	603.45	0.4038	0	0	3796.11	2.54	12623.13	8.4461	14973.57	10.0187	5724.18	3.83	2151.81	1.4398	1703.7	1.1399	18207.36	12.1824	4456.17	2.9816	2456.73	1.6438	666.45	0.4459	2824.38	1.8898	14576.04	9.7527	54456.39	36.4365	10210.59	6.8318	629.19	0.421	4966308.703	33.2292	0	52.5117	1.3641	2.4695	0	10.4228	0.1898	0.3535
318	County_385	0	99	48.7176	32.187	7	5e-04	0.0047	0	0	15627.78	10.4027	215.73	0.1436	397.26	0.2644	1280.16	0.8521	0	0	1.53	0.001	1142.19	0.7603	51038.82	33.9743	9097.92	6.0561	14729.22	9.8046	0	0	0	0	5711.4	3.8018	1023.66	0.6814	1042.56	0.694	0	0	182.52	0.1215	42905.34	28.5602	5831.73	3.8819	0	0	14875.02	9.9016	7826.49	5.2097	4213.62	2.8048	482.85	0.3214	103.32	0.0688	74.16	0.0494	40315.77	26.8364	16418.34	10.929	6745.14	4.4899	4689	3.1213	9928.8	6.6092	430.02	0.2862	915.3	0.6093	37460.25	24.9356	5749.74	3.8273	0	0	14800.14	9.8518	7824.78	5.2086	4216.86	2.807	487.71	0.3246	113.58	0.0756	108.09	0.072	40204.98	26.7627	15772.14	10.4988	6625.44	4.4103	5068.53	3.3739	10503.81	6.9919	445.41	0.2965	967.86	0.6443	37395.63	24.8926	5692.86	3.7895	0	0	14846.4	9.8826	7921.62	5.2731	4093.74	2.725	526.77	0.3506	124.83	0.0831	114.12	0.076	38765.25	25.8043	14698.26	9.784	6152.85	4.0957	9514.08	6.3331	8916.03	5.935	430.56	0.2866	875.79	0.583	37408.5	24.9012	5839.02	3.8868	3459223.352	23.0266	0	35.1412	1.2821	2.0558	0	5.4857	0.176	0.2824
319	County_386	0	100	17.9936	33.2748	4	0.0415	0.0019	0	0	3089.97	1.4621	7421.13	3.5115	2461.32	1.1646	3736.26	1.7679	0	0	0	0	0	0	30324.42	14.3487	1443.15	0.6829	100.35	0.0475	0	0	0	0	0	0	13832.28	6.5451	133919.91	63.3675	0	0	995.13	0.4709	12749.13	6.0326	1265.49	0.5988	0	0	2341.71	1.108	10859.04	5.1382	14866.11	7.0343	4256.91	2.0143	1681.47	0.7956	725.94	0.3435	27713.34	13.1132	1319.76	0.6245	865.35	0.4095	389.16	0.1841	2246.76	1.0631	19570.5	9.2603	105403.68	49.8743	18096.21	8.5627	1002.6	0.4744	0	0	2584.17	1.2228	10937.61	5.1754	14989.5	7.0926	4339.71	2.0534	1719.81	0.8138	617.04	0.292	27709.29	13.1113	1324.17	0.6266	865.44	0.4095	374.58	0.1772	2171.88	1.0277	19544.13	9.2478	105140.16	49.7496	18022.86	8.528	998.19	0.4723	0	0	2594.52	1.2277	10476.36	4.9571	14674.95	6.9438	4838.31	2.2894	2017.17	0.9545	411.75	0.1948	27562.41	13.0418	1303.11	0.6166	868.77	0.4111	498.33	0.2358	2245.41	1.0625	19580.67	9.2651	104694.21	49.5386	17938.53	8.4881	1634.04	0.7732	5319899.6	25.1724	0	36.2668	0.4833	0.952	0	5.7431	0.0679	0.1336
320	County_387	0	100	17.1547	31.4877	13	0	0.0096	0	0	4463.28	3.3084	1480.59	1.0975	210.51	0.156	640.53	0.4748	0	0	0	0	97.2	0.072	22463.37	16.6509	711.72	0.5276	53.1	0.0394	0	0	0	0	0	0	18258.84	13.5343	77667.66	57.5709	0	0	356.85	0.2645	7304.22	5.4142	1200.06	0.8895	0	0	4389.3	3.2536	5990.22	4.4402	6057.45	4.4901	742.86	0.5506	391.86	0.2905	354.42	0.2627	16248.6	12.0442	429.84	0.3186	391.14	0.2899	122.94	0.0911	899.1	0.6665	12078.63	8.9532	71390.25	52.9178	14103.81	10.4544	1317.51	0.9766	0	0	4389.21	3.2535	6005.7	4.4517	6065.55	4.4961	758.07	0.5619	406.44	0.3013	360.99	0.2676	16238.52	12.0367	416.7	0.3089	389.79	0.2889	122.94	0.0911	890.91	0.6604	12077.46	8.9524	71385.3	52.9141	14081.31	10.4377	1319.04	0.9777	0	0	4431.6	3.2849	5836.59	4.3264	6025.41	4.4663	847.8	0.6284	445.5	0.3302	322.11	0.2388	16222.68	12.025	416.52	0.3087	395.64	0.2933	135.54	0.1005	912.96	0.6767	12120.21	8.9841	71423.01	52.9421	14094.63	10.4476	1277.73	0.9471	3311350.25	24.5452	0	35.1899	1.3125	2.0455	0	5.2286	0.181	0.2821
321	County_388	0	100	12.7023	27.3066	2	0	8e-04	0	0	440.64	0.1765	1683.9	0.6743	296.55	0.1188	416.52	0.1668	51.03	0.0204	27.09	0.0108	38.07	0.0152	20683.35	8.2829	2115.36	0.8471	257.85	0.1033	0	0	0	0	0	0	29614.95	11.8596	176169.96	70.5491	0	0	173.79	0.0696	17512.29	7.013	231.3	0.0926	0	0	178.38	0.0714	9466.92	3.7911	5456.7	2.1852	416.43	0.1668	166.5	0.0667	262.53	0.1051	24403.95	9.7728	1755.54	0.703	1347.93	0.5398	642.24	0.2572	2343.96	0.9387	39306.69	15.7408	144160.65	57.7306	18621.81	7.4573	1182.42	0.4735	0	0	185.4	0.0742	9467.64	3.7914	5456.7	2.1852	417.06	0.167	167.67	0.0671	254.7	0.102	24395.58	9.7695	1756.71	0.7035	1347.93	0.5398	639.54	0.2561	2339.37	0.9368	39306.42	15.7407	144178.02	57.7376	18627.66	7.4596	1172.25	0.4694	0	0	303.12	0.1214	9710.01	3.8885	5437.35	2.1774	530.01	0.2122	210.96	0.0845	294.57	0.118	24086.7	9.6458	1753.83	0.7023	1351.98	0.5414	702.72	0.2814	2307.24	0.924	38932.47	15.5909	144158.13	57.7296	18538.65	7.424	1394.91	0.5586	4192977.058	16.7912	0	39.7887	0.8758	1.3457	0	6.7607	0.1219	0.1879
322	County_389	0	100	51.2262	32.4357	19	1e-04	0.006	0	0	14861.88	4.6964	99.81	0.0315	155.88	0.0493	688.77	0.2177	335.43	0.106	543.15	0.1716	3988.71	1.2604	55811.88	17.6366	28121.94	8.8865	20956.14	6.6221	0	0	0	0	5627.97	1.7784	2942.28	0.9298	4906.08	1.5503	0	0	45.81	0.0145	126267.57	39.9006	51102.27	16.1483	0	0	10005.48	3.1617	6692.85	2.1149	2447.64	0.7735	479.97	0.1517	77.85	0.0246	1396.17	0.4412	57586.5	18.1973	40698.72	12.8608	7120.71	2.2501	2020.41	0.6384	17127.09	5.4122	3223.71	1.0187	1495.08	0.4724	121531.05	38.4038	44552.34	14.0785	0	0	9837.36	3.1086	6698.07	2.1166	2456.82	0.7764	481.05	0.152	77.85	0.0246	1448.37	0.4577	57181.5	18.0694	39927.06	12.617	7038	2.224	2383.65	0.7532	18126.72	5.728	3273.93	1.0346	1508.94	0.4768	121229.46	38.3085	44786.79	14.1526	0	0	10038.24	3.1721	6531.39	2.0639	2613.15	0.8258	523.62	0.1655	86.85	0.0274	1508.31	0.4766	55448.73	17.5218	37759.77	11.9321	6817.95	2.1545	11366.91	3.5919	13075.65	4.1319	3159.27	0.9983	1457.1	0.4604	120230.91	37.993	45837.72	14.4847	3352502.748	10.5939	0	38.4756	1.0223	1.9037	0	6.2208	0.1443	0.2648
323	County_39	0	98	30.7032	38.6403	9	1e-04	0.0113	0	0	535.59	0.6731	132.39	0.1664	47.79	0.0601	36.72	0.0461	14.13	0.0178	73.44	0.0923	0	0	26703.09	33.5571	71.28	0.0896	143.91	0.1808	0	0	0	0	460.44	0.5786	19644.03	24.6862	30302.82	38.0808	322.65	0.4055	56.7	0.0713	698.31	0.8775	331.74	0.4169	0	0	586.17	0.7366	1691.37	2.1255	2098.53	2.6372	252.99	0.3179	25.92	0.0326	15.39	0.0193	33362.82	41.9262	6.75	0.0085	0	0	0	0	63.27	0.0795	11033.55	13.8656	28996.38	36.439	974.25	1.2243	467.64	0.5877	0	0	607.41	0.7633	1690.56	2.1245	2103.48	2.6434	258.03	0.3243	32.04	0.0403	14.94	0.0188	33349.86	41.91	6.75	0.0085	0	0	5.85	0.0074	53.1	0.0667	11030.13	13.8613	28825.47	36.2243	968.85	1.2175	628.56	0.7899	0	0	714.6	0.898	1542.96	1.939	2129.76	2.6764	292.86	0.368	56.88	0.0715	1.17	0.0015	33341.76	41.8998	6.75	0.0085	0	0	8.37	0.0105	55.26	0.0694	10874.34	13.6655	28947.15	36.3772	964.98	1.2127	638.19	0.802	1522493.183	19.1325	0	68.8541	5.4069	5.3988	0	20.3016	0.7641	0.7602
324	County_390	0	100	27.2505	37.6983	10	6e-04	0.0044	0	0	4701.24	2.0817	11052.63	4.8942	4782.42	2.1177	7844.94	3.4738	0	0	90.09	0.0399	291.69	0.1292	60836.13	26.9386	3679.11	1.6291	199.53	0.0884	0	0	0	0	0	0	50952.6	22.5621	67055.04	29.6923	0	0	2646.9	1.1721	11002.23	4.8718	698.31	0.3092	0	0	4617.63	2.0447	29069.28	12.872	25385.49	11.2408	9988.38	4.4229	5254.83	2.3269	943.11	0.4176	44896.95	19.8806	3098.43	1.372	1879.02	0.832	674.91	0.2989	2475.99	1.0964	26782.56	11.8595	49527.36	21.931	20771.19	9.1976	467.73	0.2071	0	0	4631.94	2.051	29334.51	12.9895	25858.17	11.4501	10396.8	4.6038	5431.95	2.4053	913.23	0.4044	44196.66	19.5705	3040.74	1.3465	1845.09	0.817	674.19	0.2985	2427.03	1.0747	26644.95	11.7985	49298.22	21.8295	20684.7	9.1593	454.68	0.2013	0	0	4733.37	2.096	24165.27	10.7005	24748.2	10.9586	11857.86	5.2507	5963.4	2.6406	1371.15	0.6072	44932.95	19.8965	3113.1	1.3785	1905.12	0.8436	741.06	0.3281	3098.43	1.372	28588.14	12.659	49334.49	21.8456	20812.05	9.2157	468.27	0.2074	8947566.348	39.6204	0	50.5842	2.4045	2.7913	0	9.2197	0.3316	0.3862
325	County_391	0	100	56.4654	29.9485	3	0.0297	0.002	0	0	1921.68	1.292	490.23	0.3296	5.94	0.004	194.94	0.1311	0.72	5e-04	1.62	0.0011	548.1	0.3685	73427.31	49.3661	25732.17	17.3001	13090.77	8.8011	22.68	0.0152	3.06	0.0021	3490.65	2.3468	3534.21	2.3761	12618.9	8.4838	10.44	0.007	97.65	0.0657	11989.8	8.0609	1559.52	1.0485	0	0	1748.97	1.1759	6362.46	4.2776	926.28	0.6227	65.25	0.0439	17.19	0.0116	64.98	0.0437	63898.2	42.9595	21262.14	14.2948	16983.18	11.418	5941.17	3.9943	8642.79	5.8107	1790.91	1.2041	5702.67	3.834	12908.7	8.6787	2425.5	1.6307	0	0	1749.06	1.1759	6370.47	4.2829	930.51	0.6256	65.25	0.0439	17.19	0.0116	89.55	0.0602	63674.64	42.8092	21115.89	14.1965	16700.94	11.2282	6667.47	4.4826	8360.28	5.6207	1893.06	1.2727	5772.06	3.8806	12903.57	8.6752	2430.45	1.634	0	0	1780.74	1.1972	6413.04	4.3116	855.45	0.5751	117.72	0.0791	49.68	0.0334	83.79	0.0563	63577.98	42.7443	20651.22	13.8841	16296.12	10.9561	7743.51	5.2061	8489.97	5.7079	1781.19	1.1975	5602.05	3.7663	12894.39	8.6691	2403.54	1.6159	3211463.754	21.5909	0	47.5984	2.497	3.0478	0	8.5077	0.346	0.4205
326	County_392	0	100	24.6607	34.9429	26	2e-04	0.0151	0	0	3041.73	1.7718	2018.52	1.1758	296.82	0.1729	679.68	0.3959	0	0	0.09	3e-04	27.18	0.0158	32718.6	19.0582	3291.57	1.9173	474.39	0.2763	0	0	0	0	0	0	30849.3	17.9694	82844.1	48.2558	0	0	204.21	0.119	13775.4	8.024	1455.3	0.8477	0	0	1764.72	1.0279	9189.09	5.3525	4173.03	2.4307	768.78	0.4478	284.85	0.1659	217.44	0.1267	35185.77	20.4953	1997.01	1.1632	1630.98	0.95	324.9	0.1893	2332.71	1.3588	40410.18	23.5385	52162.11	30.3839	18602.01	10.8355	2633.31	1.5339	0	0	1774.53	1.0336	9295.56	5.4146	4192.38	2.442	783.18	0.4562	290.07	0.169	223.38	0.1301	35155.35	20.4776	1996.38	1.1629	1630.17	0.9496	322.29	0.1877	2328.66	1.3564	40324.77	23.4888	52127.55	30.3638	18603.27	10.8362	2629.35	1.5316	0	0	2367.99	1.3793	10135.71	5.9039	4251.06	2.4762	921.6	0.5368	353.34	0.2058	487.35	0.2839	34818.39	20.2813	1994.94	1.162	1638.09	0.9542	366.03	0.2132	2322.27	1.3527	39589.47	23.0605	51725.43	30.1295	18316.71	10.6693	2388.51	1.3913	3825432.246	22.2828	0	38.3272	1.7746	2.1685	0	6.3667	0.2459	0.2989
327	County_393	0	100	11.6819	27.2025	10	3e-04	0.0051	0	0	2831.31	1.4353	2308.59	1.1703	448.83	0.2275	875.25	0.4437	0	0	0	0	0	0	23179.68	11.7505	354.69	0.1798	73.26	0.0371	0	0	0	0	0	0	32498.1	16.4743	128830.77	65.3083	0	0	712.17	0.361	4394.07	2.2275	758.7	0.3846	0	0	2762.91	1.4006	10449.09	5.297	6399.81	3.2443	1241.91	0.6296	588.96	0.2986	232.11	0.1177	18385.74	9.3203	168.93	0.0856	171.81	0.0871	386.82	0.1961	968.58	0.491	34417.17	17.4471	106107.48	53.7892	13953.87	7.0737	1030.23	0.5223	0	0	2784.24	1.4114	10462.23	5.3036	6414.12	3.2515	1252.89	0.6351	594.54	0.3014	232.02	0.1176	18377.73	9.3162	168.93	0.0856	171.18	0.0868	383.94	0.1946	969.66	0.4916	34408.53	17.4428	106062.93	53.7666	13951.44	7.0724	1031.04	0.5227	0	0	2934.27	1.4875	10702.98	5.4257	6225.21	3.1558	1461.78	0.741	657.45	0.3333	380.34	0.1928	17566.83	8.9052	177.3	0.0899	181.53	0.092	430.38	0.2182	1092.6	0.5539	34501.41	17.4898	106095.96	53.7834	13847.22	7.0196	1010.16	0.5121	3920906.891	19.8764	0	40.0873	1.6186	2.1472	0	6.3747	0.2388	0.3029
328	County_394	0	100	27.1468	34.9642	18	1e-04	0.0119	0	0	4714.56	3.1095	3113.55	2.0535	670.59	0.4423	1710.81	1.1284	0	0	466.74	0.3078	114.39	0.0754	34853.49	22.9874	1832.4	1.2085	121.14	0.0799	0	0	0	0	189.27	0.1248	30609.27	20.1881	54677.07	36.0619	0	0	2227.5	1.4691	13933.08	9.1895	2386.35	1.5739	0	0	4054.86	2.6744	18608.04	12.2728	9685.8	6.3882	2528.28	1.6675	749.97	0.4946	467.37	0.3083	31782.87	20.9622	1341.45	0.8847	1224	0.8073	234.45	0.1546	1341.63	0.8849	28738.26	18.9541	23950.62	15.7965	24814.98	16.3665	2097.63	1.3835	0	0	4064.04	2.6804	18677.7	12.3187	9769.68	6.4435	2641.23	1.742	801.36	0.5285	637.29	0.4203	31573.53	20.8241	1338.75	0.883	1214.46	0.801	234	0.1543	1302.39	0.859	28679.85	18.9156	23803.2	15.6992	24799.68	16.3564	2083.05	1.3739	0	0	4190.94	2.7641	20110.05	13.2634	9608.31	6.3371	2930.49	1.9328	998.55	0.6586	815.13	0.5376	31455.18	20.746	1329.84	0.8771	1216.53	0.8024	260.46	0.1718	1379.79	0.91	27276.39	17.9899	23241.06	15.3285	24694.02	16.2868	2113.47	1.3939	4552867.299	30.0282	0	52.9421	2.4585	2.7383	0	9.9465	0.3635	0.3844
329	County_395	0	100	63.3919	28.8726	3	0.3277	0.0013	0	0	8982.36	3.743	43.2	0.018	93.24	0.0389	150.39	0.0627	42.21	0.0176	2.52	0.0011	2119.86	0.8834	52915.68	22.0503	39748.77	16.5636	15025.14	6.2611	0	0	0	0	3643.2	1.5181	1884.96	0.7855	2398.86	0.9996	0	0	32.04	0.0134	91049.76	37.9411	21844.53	9.1028	0	0	5524.02	2.3019	5112.63	2.1305	1056.51	0.4403	206.55	0.0861	41.58	0.0173	602.19	0.2509	62207.46	25.9223	29297.25	12.2084	2665.71	1.1108	1318.41	0.5494	10417.23	4.3409	1621.98	0.6759	472.86	0.197	102746.25	42.8151	16686.09	6.9532	0	0	5522.31	2.3012	5115.15	2.1315	1062.99	0.443	207.9	0.0866	41.58	0.0173	628.65	0.262	60185.88	25.0799	28011.69	11.6727	2603.52	1.0849	3395.79	1.415	11716.29	4.8823	1637.01	0.6822	478.26	0.1993	102509.46	42.7164	16860.24	7.0258	0	0	5578.92	2.3248	4992.39	2.0804	1109.97	0.4625	236.52	0.0986	46.35	0.0193	379.17	0.158	60395.31	25.1672	27297.18	11.3749	2568.78	1.0704	7842.51	3.268	7790.4	3.2463	1803.24	0.7514	595.89	0.2483	101644.56	42.356	17695.53	7.3739	3305302.497	13.7735	0	52.212	1.4413	2.4341	0	10.3024	0.2006	0.3405
330	County_396	0	100	51.1779	36.0423	4	0.0059	0.0028	0	0	2473.29	1.7236	224.37	0.1564	303.84	0.2117	486.81	0.3393	78.39	0.0546	111.78	0.0779	204.12	0.1423	62337.42	43.4426	17480.79	12.1823	11490.03	8.0073	0	0	0	0	14985.72	10.4435	3454.11	2.4071	11132.28	7.758	0	0	77.31	0.0539	17399.61	12.1257	1253.97	0.8739	0	0	2399.76	1.6724	6855.66	4.7777	2881.35	2.008	560.61	0.3907	214.56	0.1495	559.44	0.3899	55804.14	38.8896	14450.94	10.0708	6306.12	4.3947	4851.81	3.3812	14282.82	9.9536	3021.3	2.1055	11766.51	8.2	16177.95	11.2743	3360.87	2.3422	0	0	2403.54	1.675	6864.21	4.7836	2896.02	2.0182	562.32	0.3919	215.73	0.1503	573.03	0.3993	55604.7	38.7506	14327.55	9.9848	6285.15	4.3801	4958.73	3.4557	14360.94	10.0081	3058.56	2.1315	11847.15	8.2562	16138.8	11.247	3397.41	2.3676	0	0	2415.06	1.683	6756.75	4.7087	2760.21	1.9236	707.04	0.4927	234	0.1631	592.02	0.4126	55153.26	38.436	13834.53	9.6412	6178.59	4.3058	5425.74	3.7812	15345.18	10.694	2949.03	2.0552	11618.28	8.0967	16129.26	11.2404	3394.89	2.3659	3131250.464	21.8218	0	48.4965	2.5755	3.9337	0	8.8867	0.3599	0.5563
331	County_397	0	100	39.5224	36.358	3	0.0166	0.0023	0	0	3989.43	3.0251	810.99	0.615	182.7	0.1385	728.46	0.5524	1302.21	0.9874	7.38	0.0056	39.6	0.03	41194.26	31.2365	20229.21	15.3393	7198.38	5.4583	57.33	0.0435	5.76	0.0044	9587.43	7.2699	14096.34	10.6889	14013.9	10.6264	450.72	0.3418	1465.11	1.111	13630.05	10.3353	2889.27	2.1909	0	0	3758.49	2.85	6584.94	4.9932	2954.43	2.2403	691.11	0.5241	271.62	0.206	1806.21	1.3696	38281.32	29.0277	8971.74	6.803	6423.75	4.871	3786.57	2.8713	8867.25	6.7238	6964.65	5.2811	23127.66	17.5371	15816.87	11.9935	3571.92	2.7085	0	0	3758.22	2.8498	6581.79	4.9908	2986.65	2.2647	709.2	0.5378	274.86	0.2084	1775.25	1.3461	38135.25	28.917	8919.54	6.7635	6387.93	4.8438	3877.02	2.9398	8873.64	6.7286	6967.89	5.2836	23242.5	17.6242	15788.52	11.972	3600.27	2.73	0	0	3790.17	2.874	6404.94	4.8567	2870.64	2.1767	857.97	0.6506	325.26	0.2466	1764.36	1.3379	38100.96	28.891	8733.51	6.6224	6339.51	4.8071	3657.15	2.7731	9341.46	7.0834	6971.13	5.286	23389.74	17.7358	15769.26	11.9574	3562.47	2.7013	2596668.688	19.6899	0	58.3391	1.8796	3.0134	0	12.8078	0.2639	0.4262
332	County_398	0	100	40.1329	37.9881	1	0	7e-04	0	0	2068.2	1.5122	2272.59	1.6616	603.27	0.4411	1965.69	1.4372	0	0	0	0	7.2	0.0053	44069.85	32.222	1842.93	1.3475	301.05	0.2201	0	0	0	0	0	0	4335.66	3.17	48788.37	35.6719	0	0	217.89	0.1593	29068.47	21.2536	1228.41	0.8982	0	0	1836.81	1.343	7383.33	5.3984	5370.93	3.927	1333.8	0.9752	746.82	0.546	179.46	0.1312	41341.68	30.2272	2782.26	2.0343	970.74	0.7098	2941.29	2.1505	5780.88	4.2267	6710.94	4.9067	26397.09	19.3004	32315.94	23.628	677.61	0.4954	0	0	1891.8	1.3832	7394.67	5.4067	5397.75	3.9466	1361.25	0.9953	762.21	0.5573	153.27	0.1121	41285.34	30.1861	2789.28	2.0394	967.14	0.7071	2960.73	2.1648	5780.16	4.2262	6700.59	4.8992	26387.55	19.2934	32283.36	23.6042	654.48	0.4785	0	0	1764.54	1.2902	7055.28	5.1585	5319.18	3.8892	1580.58	1.1557	846.72	0.6191	260.91	0.1908	40762.62	29.8039	2721.33	1.9897	970.11	0.7093	3517.92	2.5722	5690.7	4.1608	6861.96	5.0172	26364.33	19.2765	32114.25	23.4805	939.15	0.6867	3269162.375	23.9028	0	29.6882	0.6312	1.2185	0	4.4723	0.0883	0.1699
333	County_399	0	100	44.2261	36.3067	5	0.0023	0.0034	0	0	1901.52	1.2793	66.96	0.0451	47.16	0.0317	86.85	0.0584	0	0	0.09	1e-04	31.23	0.021	57006	38.3533	10382.49	6.9853	9264.78	6.2333	0	0	0	0	8685.63	5.8436	10620.72	7.1456	20027.34	13.4743	0	0	19.8	0.0133	26054.1	17.5291	4438.98	2.9865	0	0	1911.51	1.2861	5636.79	3.7924	1628.64	1.0957	155.34	0.1045	42.75	0.0288	201.15	0.1353	45196.92	30.4083	9796.5	6.591	4325.85	2.9104	4576.5	3.079	14546.16	9.7866	10572.39	7.1131	17269.83	11.6191	27453.06	18.4703	5320.26	3.5794	0	0	1894.77	1.2748	5636.16	3.792	1628.64	1.0957	155.34	0.1045	42.75	0.0288	220.05	0.148	44993.34	30.2713	9300.15	6.2571	4264.83	2.8694	4723.65	3.178	14978.16	10.0772	10605.42	7.1353	17410.86	11.7139	27433.8	18.4573	5345.73	3.5966	0	0	1957.68	1.3171	5739.93	3.8618	1546.83	1.0407	204.84	0.1378	49.59	0.0334	262.26	0.1764	45189.9	30.4035	8581.05	5.7733	4155.75	2.796	6175.62	4.1549	14282.55	9.6092	10585.53	7.1219	17185.23	11.5621	27397.17	18.4327	5319.72	3.5791	2649019.467	17.8225	0	46.8262	1.7662	2.4492	0	8.4936	0.2439	0.3386
