hu8_zoneid	hu8_canopy2001_min	hu8_canopy2001_max	hu8_canopy2001_mean	hu8_canopy2001_std	hu8_damdensity_pointcount	hu8_damdensity_pointsperha	hu8_damdensity_pointspersqkm	hu8_nlcd1992_ha_0	hu8_nlcd1992_pct_0	hu8_nlcd1992_ha_11	hu8_nlcd1992_pct_11	hu8_nlcd1992_ha_21	hu8_nlcd1992_pct_21	hu8_nlcd1992_ha_22	hu8_nlcd1992_pct_22	hu8_nlcd1992_ha_23	hu8_nlcd1992_pct_23	hu8_nlcd1992_ha_31	hu8_nlcd1992_pct_31	hu8_nlcd1992_ha_32	hu8_nlcd1992_pct_32	hu8_nlcd1992_ha_33	hu8_nlcd1992_pct_33	hu8_nlcd1992_ha_41	hu8_nlcd1992_pct_41	hu8_nlcd1992_ha_42	hu8_nlcd1992_pct_42	hu8_nlcd1992_ha_43	hu8_nlcd1992_pct_43	hu8_nlcd1992_ha_51	hu8_nlcd1992_pct_51	hu8_nlcd1992_ha_61	hu8_nlcd1992_pct_61	hu8_nlcd1992_ha_71	hu8_nlcd1992_pct_71	hu8_nlcd1992_ha_81	hu8_nlcd1992_pct_81	hu8_nlcd1992_ha_82	hu8_nlcd1992_pct_82	hu8_nlcd1992_ha_83	hu8_nlcd1992_pct_83	hu8_nlcd1992_ha_85	hu8_nlcd1992_pct_85	hu8_nlcd1992_ha_91	hu8_nlcd1992_pct_91	hu8_nlcd1992_ha_92	hu8_nlcd1992_pct_92	hu8_nlcd2001_ha_0	hu8_nlcd2001_pct_0	hu8_nlcd2001_ha_11	hu8_nlcd2001_pct_11	hu8_nlcd2001_ha_21	hu8_nlcd2001_pct_21	hu8_nlcd2001_ha_22	hu8_nlcd2001_pct_22	hu8_nlcd2001_ha_23	hu8_nlcd2001_pct_23	hu8_nlcd2001_ha_24	hu8_nlcd2001_pct_24	hu8_nlcd2001_ha_31	hu8_nlcd2001_pct_31	hu8_nlcd2001_ha_41	hu8_nlcd2001_pct_41	hu8_nlcd2001_ha_42	hu8_nlcd2001_pct_42	hu8_nlcd2001_ha_43	hu8_nlcd2001_pct_43	hu8_nlcd2001_ha_52	hu8_nlcd2001_pct_52	hu8_nlcd2001_ha_71	hu8_nlcd2001_pct_71	hu8_nlcd2001_ha_81	hu8_nlcd2001_pct_81	hu8_nlcd2001_ha_82	hu8_nlcd2001_pct_82	hu8_nlcd2001_ha_90	hu8_nlcd2001_pct_90	hu8_nlcd2001_ha_95	hu8_nlcd2001_pct_95	hu8_nlcd2006_ha_0	hu8_nlcd2006_pct_0	hu8_nlcd2006_ha_11	hu8_nlcd2006_pct_11	hu8_nlcd2006_ha_21	hu8_nlcd2006_pct_21	hu8_nlcd2006_ha_22	hu8_nlcd2006_pct_22	hu8_nlcd2006_ha_23	hu8_nlcd2006_pct_23	hu8_nlcd2006_ha_24	hu8_nlcd2006_pct_24	hu8_nlcd2006_ha_31	hu8_nlcd2006_pct_31	hu8_nlcd2006_ha_41	hu8_nlcd2006_pct_41	hu8_nlcd2006_ha_42	hu8_nlcd2006_pct_42	hu8_nlcd2006_ha_43	hu8_nlcd2006_pct_43	hu8_nlcd2006_ha_52	hu8_nlcd2006_pct_52	hu8_nlcd2006_ha_71	hu8_nlcd2006_pct_71	hu8_nlcd2006_ha_81	hu8_nlcd2006_pct_81	hu8_nlcd2006_ha_82	hu8_nlcd2006_pct_82	hu8_nlcd2006_ha_90	hu8_nlcd2006_pct_90	hu8_nlcd2006_ha_95	hu8_nlcd2006_pct_95	hu8_nlcd2011_ha_0	hu8_nlcd2011_pct_0	hu8_nlcd2011_ha_11	hu8_nlcd2011_pct_11	hu8_nlcd2011_ha_21	hu8_nlcd2011_pct_21	hu8_nlcd2011_ha_22	hu8_nlcd2011_pct_22	hu8_nlcd2011_ha_23	hu8_nlcd2011_pct_23	hu8_nlcd2011_ha_24	hu8_nlcd2011_pct_24	hu8_nlcd2011_ha_31	hu8_nlcd2011_pct_31	hu8_nlcd2011_ha_41	hu8_nlcd2011_pct_41	hu8_nlcd2011_ha_42	hu8_nlcd2011_pct_42	hu8_nlcd2011_ha_43	hu8_nlcd2011_pct_43	hu8_nlcd2011_ha_52	hu8_nlcd2011_pct_52	hu8_nlcd2011_ha_71	hu8_nlcd2011_pct_71	hu8_nlcd2011_ha_81	hu8_nlcd2011_pct_81	hu8_nlcd2011_ha_82	hu8_nlcd2011_pct_82	hu8_nlcd2011_ha_90	hu8_nlcd2011_pct_90	hu8_nlcd2011_ha_95	hu8_nlcd2011_pct_95	hu8_roaddensity_sum_lengthm	hu8_roaddensity_density_mperha	hu8_slope_min	hu8_slope_max	hu8_slope_mean	hu8_slope_std	hu8_tri_min	hu8_tri_max	hu8_tri_mean	hu8_tri_std
HU8_11	0	100	67.7315	29.1142	24	0.0001	0.0063	0.0000	0.0000	20395.8900	5.3888	696.8700	0.1841	127.2600	0.0336	779.6700	0.2060	133.8300	0.0354	81.7200	0.0216	5560.6500	1.4692	116041.5000	30.6592	85014.6300	22.4616	127989.0900	33.8158	857.0700	0.2264	26.4600	0.0070	0.0000	0.0000	1488.7800	0.3933	6112.2600	1.6149	0.0000	0.0000	574.1100	0.1517	9773.2800	2.5822	2835.5400	0.7492	0.0000	0.0000	16934.1300	4.4741	4715.1000	1.2458	1281.8700	0.3387	389.5200	0.1029	110.3400	0.0292	1071.5400	0.2831	71968.2300	19.0146	83742.5700	22.1255	132477.1200	35.0016	27311.7600	7.2160	3222.0900	0.8513	2313.2700	0.6112	3089.6100	0.8163	25722.9900	6.7962	4138.4700	1.0934	0.0000	0.0000	16959.2400	4.4808	4715.1000	1.2458	1281.8700	0.3387	389.5200	0.1029	110.3400	0.0292	1024.2900	0.2706	70812.8100	18.7094	82446.1200	21.7830	129623.3100	34.2476	28174.5900	7.4440	7942.8600	2.0986	2289.2400	0.6048	3022.2000	0.7985	25667.9100	6.7817	4029.2100	1.0646	0.0000	0.0000	17231.4000	4.5527	4773.5100	1.2612	1301.4000	0.3438	441.7200	0.1167	123.2100	0.0326	1035.1800	0.2735	68884.8300	18.2000	79664.7600	21.0481	125396.1000	33.1307	29939.8500	7.9104	3512.7000	0.9281	2231.3700	0.5895	3107.2500	0.8210	36962.5500	9.7658	3882.7800	1.0259	3563064.7232	9.4140	0.0000	63.1048	4.7109	4.7472	0.0000	15.0186	0.6466	0.6727
HU8_110	0	100	57.8392	32.8219	18	0.0006	0.0044	0.0000	0.0000	1557.7200	0.3766	3413.7000	0.8254	87.8400	0.0212	1470.5100	0.3555	0.0000	0.0000	18257.8500	4.4143	1984.5900	0.4798	256857.1200	62.1020	34604.0100	8.3664	47162.7000	11.4028	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	40534.5600	9.8003	6835.9500	1.6528	0.0000	0.0000	92.3400	0.0223	625.7700	0.1513	120.7800	0.0292	0.0000	0.0000	2781.5400	0.6725	23725.0800	5.7362	3873.9600	0.9366	636.4800	0.1539	136.8900	0.0331	8171.7300	1.9757	245500.0200	59.3561	41017.6800	9.9171	32815.8000	7.9341	5016.7800	1.2129	3687.8400	0.8916	37893.1500	9.1617	7856.8200	1.8996	276.1200	0.0668	215.5500	0.0521	0.0000	0.0000	2750.8500	0.6651	23739.3900	5.7396	3907.4400	0.9447	673.8300	0.1629	136.8900	0.0331	8748.9000	2.1153	244184.4900	59.0380	40819.6800	9.8692	32692.5900	7.9043	4980.8700	1.2043	3985.7400	0.9637	38699.8200	9.3567	7794.3600	1.8845	275.2200	0.0665	215.3700	0.0521	0.0000	0.0000	2755.7100	0.6663	23511.6000	5.6845	3796.9200	0.9180	981.2700	0.2372	242.1900	0.0586	8068.1400	1.9507	242890.6500	58.7252	40494.4200	9.7906	32418.2700	7.8380	5102.3700	1.2336	5542.7400	1.3401	38681.2800	9.3522	8218.9800	1.9872	671.2200	0.1623	229.6800	0.0555	11727459.7496	28.3546	0.0000	65.1845	7.7619	6.6309	0.0000	18.2927	1.0939	0.9624
HU8_111	0	100	73.1840	30.6755	5	0.0441	0.0019	0.0000	0.0000	340.0200	0.1270	531.9900	0.1987	0.9900	0.0004	121.4100	0.0453	0.0000	0.0000	746.2800	0.2787	664.7400	0.2482	211304.1600	78.9052	12522.2400	4.6761	34606.1700	12.9226	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5888.9700	2.1991	878.3100	0.3280	0.0000	0.0000	0.0000	0.0000	138.9600	0.0519	50.8500	0.0190	0.0000	0.0000	353.9700	0.1322	3058.7400	1.1422	441.3600	0.1648	138.9600	0.0519	17.5500	0.0066	642.2400	0.2398	175659.3900	65.5947	14077.2600	5.2567	48364.6500	18.0603	12466.4400	4.6552	2636.6400	0.9846	7262.2800	2.7119	700.2900	0.2615	1263.6000	0.4719	711.7200	0.2658	0.0000	0.0000	358.4700	0.1339	3059.1000	1.1423	442.7100	0.1653	139.5000	0.0521	17.5500	0.0066	546.3000	0.2040	176208.5700	65.7998	13988.7000	5.2237	48405.3300	18.0755	12294.9000	4.5912	2206.2600	0.8239	7416.2700	2.7694	724.6800	0.2706	1267.1100	0.4732	719.6400	0.2687	0.0000	0.0000	372.1500	0.1390	3096.1800	1.1562	457.2000	0.1707	159.7500	0.0597	23.2200	0.0087	668.6100	0.2497	175319.7300	65.4679	13935.4200	5.2038	47546.8200	17.7549	13207.8600	4.9321	2448.9000	0.9145	7120.9800	2.6591	707.5800	0.2642	1996.6500	0.7456	734.0400	0.2741	3912828.9953	14.6112	0.0000	61.5807	13.9624	9.7920	0.0000	14.7660	1.9989	1.4533
HU8_112	0	100	74.8303	27.3604	3	0.1423	0.0015	0.0000	0.0000	1389.6000	0.6841	327.3300	0.1611	22.1400	0.0109	479.7000	0.2362	0.0000	0.0000	1442.1600	0.7100	967.5000	0.4763	148239.9000	72.9809	13556.7000	6.6742	29235.6000	14.3932	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5465.9700	2.6910	1795.3200	0.8839	0.0000	0.0000	0.0000	0.0000	49.1400	0.0242	150.5700	0.0741	0.0000	0.0000	1435.0500	0.7065	4106.4300	2.0217	534.2400	0.2630	160.2900	0.0789	23.5800	0.0116	541.7100	0.2667	129574.3500	63.7915	5757.4800	2.8345	48727.3500	23.9893	3702.6000	1.8228	1125.3600	0.5540	4813.5600	2.3698	1830.5100	0.9012	310.0500	0.1526	479.0700	0.2359	0.0000	0.0000	1434.1500	0.7061	4106.4300	2.0217	534.2400	0.2630	160.2900	0.0789	23.5800	0.0116	505.4400	0.2488	129427.4700	63.7192	5751.8100	2.8317	48697.2000	23.9744	3772.5300	1.8573	866.3400	0.4265	5215.0500	2.5675	1837.8000	0.9048	310.2300	0.1527	479.0700	0.2359	0.0000	0.0000	1448.6400	0.7132	4096.0800	2.0166	508.2300	0.2502	148.5900	0.0732	47.1600	0.0232	360.3600	0.1774	128017.6200	63.0251	5632.7400	2.7731	48483.4500	23.8692	5784.6600	2.8479	982.4400	0.4837	4735.6200	2.3314	1822.2300	0.8971	571.1400	0.2812	482.6700	0.2376	3378301.6345	16.6318	0.0000	66.0724	13.2147	9.9784	0.0000	17.1933	1.8940	1.4965
HU8_113	0	100	55.2093	35.7030	3	0.1326	0.0015	0.0000	0.0000	1081.1700	0.5399	2556.8100	1.2767	317.6100	0.1586	2125.1700	1.0612	0.0000	0.0000	2870.7300	1.4334	280.2600	0.1399	111365.7300	55.6081	11584.8000	5.7846	17088.3900	8.5327	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	37835.4600	18.8923	12652.1100	6.3176	0.0000	0.0000	189.6300	0.0947	173.1600	0.0865	147.8700	0.0738	0.0000	0.0000	1137.8700	0.5682	12199.0500	6.0913	5020.2900	2.5068	1132.7400	0.5656	386.8200	0.1932	399.1500	0.1993	124704.1800	62.2684	12412.2600	6.1978	7898.8500	3.9441	0.0000	0.0000	1.6200	0.0008	17079.8400	8.5285	17878.4100	8.9272	12.6900	0.0063	5.1300	0.0026	0.0000	0.0000	1109.3400	0.5539	12470.3100	6.2268	5202.0000	2.5975	1362.9600	0.6806	406.1700	0.2028	498.9600	0.2491	124141.8600	61.9876	12378.4200	6.1809	7886.8800	3.9381	0.0000	0.0000	4.9500	0.0025	17092.2600	8.5347	17696.9700	8.8366	12.6900	0.0063	5.1300	0.0026	0.0000	0.0000	1101.9600	0.5502	12600.7200	6.2919	5250.6000	2.6218	1635.7500	0.8168	511.6500	0.2555	498.8700	0.2491	123975.0900	61.9043	12299.1300	6.1413	7879.4100	3.9344	29.8800	0.0149	126.1800	0.0630	16949.1600	8.4632	17384.2200	8.6804	20.4300	0.0102	5.8500	0.0029	5556034.6935	27.7427	0.0000	72.7071	9.5395	7.8120	0.0000	28.4833	1.3412	1.1266
HU8_114	0	100	70.5196	33.8521	6	0.0136	0.0024	0.0000	0.0000	756.0000	0.2976	304.8300	0.1200	28.5300	0.0112	420.9300	0.1657	0.0000	0.0000	475.2000	0.1871	918.6300	0.3617	175776.6600	69.2033	16520.4900	6.5041	32919.8400	12.9605	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	22365.9000	8.8055	3240.6300	1.2758	0.0000	0.0000	43.7400	0.0172	69.7500	0.0275	159.3000	0.0627	0.0000	0.0000	617.9400	0.2433	4317.3000	1.6997	616.1400	0.2426	164.6100	0.0648	49.7700	0.0196	542.7000	0.2137	142759.3500	56.2044	7005.6900	2.7581	61704.4500	24.2931	9255.6000	3.6439	1617.1200	0.6367	17544.0600	6.9071	6610.9500	2.6027	290.4300	0.1143	904.3200	0.3560	0.0000	0.0000	614.1600	0.2418	4317.3000	1.6997	616.1400	0.2426	164.6100	0.0648	49.7700	0.0196	491.4900	0.1935	142457.2200	56.0854	7003.9800	2.7575	61550.6400	24.2325	9504.5400	3.7419	1283.0400	0.5051	18122.4900	7.1348	6638.5800	2.6136	289.9800	0.1142	896.4900	0.3529	0.0000	0.0000	633.0600	0.2492	4288.1400	1.6882	604.5300	0.2380	195.8400	0.0771	50.2200	0.0198	369.1800	0.1453	142520.3100	56.1103	6941.9700	2.7331	60867.1800	23.9634	9466.3800	3.7269	1361.7900	0.5361	17333.9100	6.8244	6623.9100	2.6078	1749.0600	0.6886	994.9500	0.3917	4235695.3552	16.6761	0.0000	67.9328	12.0960	9.5428	0.0000	19.3460	1.7252	1.4267
HU8_115	0	100	54.8489	39.3835	22	0.0004	0.0047	0.0000	0.0000	3820.9500	0.8152	4218.5700	0.9001	632.4300	0.1349	2977.2000	0.6352	0.0000	0.0000	418.1400	0.0892	1191.3300	0.2542	238343.4900	50.8528	38147.9400	8.1392	45920.5200	9.7976	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	97559.8200	20.8153	34038.3600	7.2624	0.0000	0.0000	238.9500	0.0510	605.6100	0.1292	579.2400	0.1236	0.0000	0.0000	3654.4500	0.7797	22107.7800	4.7169	6288.3900	1.3417	1872.0000	0.3994	594.1800	0.1268	603.1800	0.1287	192445.6500	41.0601	23529.4200	5.0202	87113.1600	18.5864	7487.6400	1.5976	1292.2200	0.2757	72539.4600	15.4770	47011.4100	10.0303	728.6400	0.1555	1424.9700	0.3040	0.0000	0.0000	3710.5200	0.7917	22228.8300	4.7427	6405.8400	1.3667	1908.2700	0.4071	614.0700	0.1310	580.3200	0.1238	192806.7300	41.1371	23456.4300	5.0047	86997.0600	18.5616	7337.4300	1.5655	1191.4200	0.2542	72381.8700	15.4434	46962.0000	10.0198	713.0700	0.1521	1398.6900	0.2984	0.0000	0.0000	3709.5300	0.7915	22134.8700	4.7227	6212.2500	1.3254	2349.3600	0.5013	780.1200	0.1664	919.0800	0.1961	189510.4800	40.4339	22561.0200	4.8136	84911.0400	18.1166	8566.0200	1.8276	1387.9800	0.2961	71886.7800	15.3377	46813.5900	9.9881	5196.5100	1.1087	1753.9200	0.3742	13283782.3856	28.3421	0.0000	69.4552	9.0681	7.8750	0.0000	20.9716	1.2827	1.1511
HU8_116	0	100	52.3029	35.7905	22	0.0000	0.0086	0.0000	0.0000	719.5500	0.2804	4398.9300	1.7141	502.7400	0.1959	2499.5700	0.9740	0.0000	0.0000	641.5200	0.2500	1040.4900	0.4054	148325.2200	57.7961	11207.1600	4.3670	18770.4000	7.3140	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	50343.8400	19.6169	17483.1300	6.8124	0.0000	0.0000	212.0400	0.0826	316.9800	0.1235	173.6100	0.0676	0.0000	0.0000	854.2800	0.3329	14137.0200	5.5086	6881.8500	2.6816	2225.8800	0.8673	916.8300	0.3573	450.5400	0.1756	160265.7900	62.4489	10421.4600	4.0608	8487.1800	3.3071	0.0000	0.0000	0.0000	0.0000	25778.7000	10.0449	26200.3500	10.2092	12.7800	0.0050	2.5200	0.0010	0.0000	0.0000	861.3000	0.3356	14266.9800	5.5592	6994.3500	2.7254	2339.1000	0.9114	934.2900	0.3641	468.7200	0.1826	159921.2700	62.3146	10407.8700	4.0555	8483.7600	3.3058	1.3500	0.0005	21.8700	0.0085	25768.4400	10.0409	26150.5800	10.1898	12.7800	0.0050	2.5200	0.0010	0.0000	0.0000	827.7300	0.3225	14263.2000	5.5578	6787.3500	2.6447	2539.2600	0.9894	931.5900	0.3630	496.8900	0.1936	159778.2600	62.2589	10361.4300	4.0374	8468.5500	3.2998	77.2200	0.0301	261.2700	0.1018	25586.0100	9.9698	26222.0400	10.2176	12.7800	0.0050	21.6000	0.0084	7493760.7529	29.1999	0.0000	70.8203	9.6368	7.4787	0.0000	34.2682	1.3589	1.0866
HU8_117	0	100	50.3028	35.3246	8	0.0029	0.0032	0.0000	0.0000	4454.8200	1.7876	1132.2000	0.4543	42.1200	0.0169	1696.5900	0.6808	0.0000	0.0000	1262.3400	0.5065	786.9600	0.3158	149293.2600	59.9072	5744.0700	2.3049	12829.5900	5.1482	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	60247.7100	24.1757	11228.4000	4.5056	0.0000	0.0000	109.5300	0.0440	204.9300	0.0822	174.9600	0.0702	0.0000	0.0000	4486.5900	1.8003	13353.3900	5.3583	3252.4200	1.3051	742.7700	0.2981	218.6100	0.0877	397.8900	0.1597	162096.4800	65.0448	4824.5400	1.9360	3754.0800	1.5064	0.0000	0.0000	0.0000	0.0000	36539.5500	14.6623	19538.8200	7.8404	1.3500	0.0005	0.9900	0.0004	0.0000	0.0000	4489.1100	1.8014	13362.8400	5.3621	3260.4300	1.3083	748.1700	0.3002	219.4200	0.0880	451.8000	0.1813	162076.1400	65.0366	4795.2000	1.9242	3750.8400	1.5051	1.7100	0.0007	25.5600	0.0103	36540.2700	14.6626	19481.0400	7.8172	1.3500	0.0005	3.6000	0.0014	0.0000	0.0000	4493.4300	1.8031	13164.0300	5.2824	3079.8000	1.2358	890.5500	0.3574	224.1000	0.0899	506.0700	0.2031	161926.4700	64.9766	4722.4800	1.8950	3737.9700	1.4999	114.5700	0.0460	186.0300	0.0746	36581.4900	14.6791	19575.5400	7.8551	1.3500	0.0005	3.6000	0.0014	10349936.3497	41.5311	0.0000	81.3459	9.9403	7.4673	0.0000	90.4520	1.4049	1.0919
HU8_118	0	100	54.5506	36.2373	11	0.0046	0.0029	0.0000	0.0000	3009.5100	0.8011	2044.3500	0.5442	204.0300	0.0543	1451.7900	0.3865	0.0000	0.0000	253.3500	0.0674	979.3800	0.2607	224642.7900	59.7976	16521.6600	4.3979	20748.0600	5.5229	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	84940.4700	22.6103	18681.7500	4.9729	0.0000	0.0000	114.9300	0.0306	1719.1800	0.4576	360.7200	0.0960	0.0000	0.0000	3216.8700	0.8563	18819.9900	5.0097	4687.1100	1.2477	1085.2200	0.2889	284.2200	0.0757	81.8100	0.0218	239001.2100	63.6196	13618.8900	3.6252	12281.1300	3.2691	0.0000	0.0000	0.0000	0.0000	47979.0000	12.7715	34433.6400	9.1659	180.9900	0.0482	1.8900	0.0005	0.0000	0.0000	3216.8700	0.8563	18933.1200	5.0398	4732.1100	1.2596	1100.4300	0.2929	284.2200	0.0757	119.0700	0.0317	238670.0100	63.5315	13519.1700	3.5987	12267.1800	3.2654	0.0000	0.0000	5.1300	0.0014	48177.5400	12.8244	34464.6900	9.1741	180.5400	0.0481	1.8900	0.0005	0.0000	0.0000	3203.1900	0.8527	18767.3400	4.9957	4631.4000	1.2328	1335.9600	0.3556	350.5500	0.0933	134.2800	0.0357	238413.3300	63.4632	13355.2800	3.5550	12201.8400	3.2480	340.8300	0.0907	269.5500	0.0718	47933.7300	12.7595	34540.2000	9.1942	188.2800	0.0501	6.2100	0.0017	10181372.6542	27.1020	0.0000	74.4249	10.4668	7.7415	0.0000	75.3452	1.4741	1.1233
HU8_119	0	100	64.7798	37.1937	10	0.0035	0.0031	0.0000	0.0000	891.9900	0.2758	2872.5300	0.8882	100.5300	0.0311	983.5200	0.3041	0.0000	0.0000	4930.9200	1.5247	1614.0600	0.4991	206928.0000	63.9851	25194.2400	7.7904	42102.5400	13.0187	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	27567.3600	8.5242	9746.3700	3.0137	0.0000	0.0000	169.3800	0.0524	233.7300	0.0723	64.9800	0.0201	0.0000	0.0000	2127.7800	0.6579	11532.8700	3.5661	2520.9000	0.7795	837.9900	0.2591	200.5200	0.0620	1893.5100	0.5855	168999.9300	52.2572	23274.9900	7.1970	50317.1100	15.5588	14299.2000	4.4215	9068.7600	2.8042	22761.4500	7.0382	14228.6400	4.3997	876.7800	0.2711	459.7200	0.1422	0.0000	0.0000	2102.7600	0.6502	11552.1300	3.5721	2553.3900	0.7895	857.2500	0.2651	208.7100	0.0645	2193.3900	0.6782	169124.8500	52.2959	22871.5200	7.0722	49977.8100	15.4539	14155.7400	4.3772	9351.5400	2.8916	22850.6400	7.0657	14217.3000	4.3962	896.0400	0.2771	487.0800	0.1506	0.0000	0.0000	1886.6700	0.5834	11562.9300	3.5754	2599.8300	0.8039	1034.1000	0.3198	243.3600	0.0753	2085.1200	0.6447	168337.6200	52.0524	22319.0100	6.9014	48666.6000	15.0484	13704.3900	4.2376	10329.3000	3.1940	22577.9400	6.9814	14045.4000	4.3430	3427.5600	1.0599	580.3200	0.1794	7808550.2853	24.1455	0.0000	58.1529	6.7315	5.7798	0.0000	13.2790	0.9426	0.8208
HU8_12	0	100	64.5563	32.5464	45	0.0001	0.0073	0.0000	0.0000	35417.5200	5.7118	5843.3400	0.9424	1034.9100	0.1669	6013.9800	0.9699	293.4900	0.0473	166.6800	0.0269	9998.1000	1.6124	95404.2300	15.3860	171675.9900	27.6864	212536.4400	34.2760	1800.7200	0.2904	63.7200	0.0103	0.0000	0.0000	5474.7000	0.8829	21867.1200	3.5265	0.0000	0.0000	3591.1800	0.5792	40821.8400	6.5834	8069.5800	1.3014	0.0000	0.0000	30477.1500	4.9151	16750.5300	2.7014	9521.8200	1.5356	3680.3700	0.5935	1468.8000	0.2369	814.6800	0.1314	100561.3200	16.2176	133823.6100	21.5819	186463.1700	30.0711	22799.8800	3.6770	3398.7600	0.5481	12779.1900	2.0609	12363.3000	1.9938	70426.9800	11.3578	14743.9800	2.3778	0.0000	0.0000	30546.9900	4.9263	16820.4600	2.7127	9616.9500	1.5509	3742.1100	0.6035	1489.5900	0.2402	1123.4700	0.1812	100305.0900	16.1763	132602.0400	21.3849	185209.4700	29.8690	24075.4500	3.8827	4263.1200	0.6875	12722.1300	2.0517	12305.5200	1.9845	70548.9300	11.3775	14702.2200	2.3710	0.0000	0.0000	30786.5700	4.9650	16281.0900	2.6257	9764.2800	1.5747	4093.0200	0.6601	1578.6900	0.2546	1181.8800	0.1906	95521.1400	15.4048	121964.4000	19.6693	173563.9200	27.9909	29115.9900	4.6956	4521.0600	0.7291	12744.7200	2.0554	12295.5300	1.9829	92568.7800	14.9287	14092.4700	2.2727	8543801.6559	13.7785	0.0000	68.7341	3.0051	3.2061	0.0000	21.3735	0.4156	0.4453
HU8_120	0	100	51.1167	36.4037	32	0.0000	0.0073	0.0000	0.0000	2577.5100	0.5910	5326.3800	1.2214	128.0700	0.0294	1340.9100	0.3075	0.0000	0.0000	7156.1700	1.6409	391.5000	0.0898	259590.7800	59.5249	19694.4300	4.5160	28956.5100	6.6398	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	88197.8400	20.2240	21671.8200	4.9694	0.0000	0.0000	111.3300	0.0255	788.0400	0.1807	173.0700	0.0397	0.0000	0.0000	4363.2000	1.0005	29458.2600	6.7549	5754.9600	1.3196	1476.2700	0.3385	380.6100	0.0873	1695.1500	0.3887	263415.6000	60.4020	14194.0800	3.2547	13999.8600	3.2102	930.6000	0.2134	4924.9800	1.1293	68351.2200	15.6731	26566.5600	6.0918	515.0700	0.1181	77.9400	0.0179	0.0000	0.0000	4334.3100	0.9939	29543.4000	6.7744	5815.7100	1.3336	1528.8300	0.3506	389.2500	0.0893	2125.0800	0.4873	261818.4600	60.0357	14008.0500	3.2121	13788.4500	3.1617	970.1100	0.2224	6060.5100	1.3897	68740.9200	15.7625	26368.6500	6.0464	509.3100	0.1168	103.3200	0.0237	0.0000	0.0000	4315.3200	0.9895	29562.5700	6.7788	6329.6100	1.4514	1940.8500	0.4450	466.8300	0.1070	2341.2600	0.5369	259361.1000	59.4723	13803.2100	3.1651	13461.4800	3.0868	1149.0300	0.2635	7089.4800	1.6256	68705.0100	15.7543	26408.8800	6.0556	1029.1500	0.2360	140.5800	0.0322	15048503.6971	34.5062	0.0000	60.6659	8.9761	6.5129	0.0000	14.3815	1.2661	0.9402
HU8_121	0	100	54.0659	35.1456	41	0.0001	0.0115	0.0000	0.0000	2589.6600	0.7284	7417.2600	2.0863	353.3400	0.0994	2378.9700	0.6692	0.0000	0.0000	8411.4000	2.3660	375.9300	0.1057	212007.1500	59.6340	18020.6100	5.0689	28287.0000	7.9567	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	62175.7800	17.4890	11428.2000	3.2146	0.0000	0.0000	380.1600	0.1069	1318.9500	0.3710	369.3600	0.1039	0.0000	0.0000	3716.0100	1.0453	24344.3700	6.8477	7320.5100	2.0591	2370.1500	0.6667	457.6500	0.1287	4655.5200	1.3095	220635.5400	62.0610	17526.7800	4.9300	4179.4200	1.1756	0.0000	0.0000	0.0000	0.0000	54372.9600	15.2942	15797.7000	4.4436	45.6300	0.0128	91.5300	0.0257	0.0000	0.0000	3636.7200	1.0229	24416.1000	6.8678	7401.8700	2.0820	2430.6300	0.6837	470.7000	0.1324	5395.9500	1.5178	219505.5000	61.7432	17465.4900	4.9127	4118.3100	1.1584	8.0100	0.0023	211.7700	0.0596	54602.1000	15.3586	15683.1300	4.4114	46.4400	0.0131	121.0500	0.0340	0.0000	0.0000	3678.9300	1.0348	24031.8000	6.7597	7040.8800	1.9805	3060.8100	0.8610	730.9800	0.2056	5890.6800	1.6569	217841.0400	61.2750	17351.8200	4.8808	4065.2100	1.1435	256.2300	0.0721	1030.1400	0.2898	54427.4100	15.3095	15915.3300	4.4767	63.3600	0.0178	129.1500	0.0363	11473860.3201	32.2742	0.0000	82.1551	7.3590	6.0753	0.0000	172.3010	1.0354	0.8796
