buffer500m_nhdid	lagoslakeid	buffer500m_ha
81632389	1108	152.5353
155417505	1109	1926.8668
116542223	1110	431.9331
155352385	1111	245.4319
143249149	1112	159.1437
90771561	1113	319.3863
{D87A7C21-887C-45A0-8543-7F90B243702E}	1114	168.9033
{F6D61841-25E9-43B4-851A-52F75DB97F4E}	1115	149.6416
90769031	1116	134.9902
{F3805D73-899D-4D7A-869D-7136123DB841}	1117	157.1093
70330719	1118	146.3950
80998911	1121	741.9698
152372256	1122	122.3945
120020245	1123	281.5906
60458689	1124	196.1347
61762185	1125	123.7904
155636076	1126	196.2416
120017986	1127	296.2090
76155937	1128	144.0351
151949071	1129	181.7556
53447663	1130	355.9716
129225360	1131	157.5415
70333379	1132	205.6243
35039197	1133	183.5836
{6111A614-3147-4610-B10B-38CED34626B7}	1134	288.1665
147104198	1135	427.8148
70332021	1136	202.8461
81004161	1137	519.9141
70331909	1138	246.4541
34130988	1139	253.2503
118045549	1140	470.9844
129226201	1141	1383.2885
120019749	1142	1507.0340
{E7E928FD-5D66-4B1E-8276-87C708CA2842}	1143	315.9706
72863917	1144	405.8615
155351363	1145	166.3022
76155493	1146	391.0174
120019681	1147	339.0548
{5EA39164-C234-4AD3-BB72-66FCA02E8672}	1148	142.4773
61790831	1149	176.0156
70332249	1150	191.4670
152372399	1151	229.2605
{512318D5-873E-4607-992F-9A8F95627C02}	1152	147.0379
122383070	1153	1807.0057
120019016	1154	1617.1692
120020778	1155	184.1518
70332663	1156	162.5488
74923671	1157	147.9601
76243176	1158	130.6810
70333669	1159	205.8137
109943412	1160	336.1462
152512528	1161	452.3947
70337337	1162	122.3270
70334317	1163	155.2893
155444053	1165	163.2112
45363451	1166	219.5428
120019110	1167	537.1445
91595755	1168	159.8925
102063260	1170	176.7144
120019768	1171	381.7477
69548283	1172	130.0798
123165974	1173	155.6207
120020573	1174	316.6476
{AA0C14A9-AFFA-4EF0-BC84-34F217C119F7}	1175	148.2287
120019776	1176	283.4394
123166758	1177	162.8765
152274880	1178	183.4960
d17d9a4e-7908-4b28-b726-ade70d02e1a4	1179	220.3510
59746923	1180	716.5187
155351512	1182	293.7281
90770709	1183	752.9324
155390188	1184	229.8257
148710177	1185	385.7338
82984631	1186	142.1953
59723351	1187	235.0165
113471001	1188	1855.2229
120020928	1189	1288.8539
155444775	1190	296.1835
155356468	1191	267.2608
155640792	1192	165.3779
111861351	1193	281.7669
47715095	1194	165.6672
155352320	1195	250.0940
70336975	1196	183.8147
111861623	1197	170.2956
120018003	1198	379.2108
70332705	1199	229.0014
74720355	1200	219.8429
155351429	1201	119.9237
143250251	1202	277.2616
106374444	1203	133.4049
75473809	1204	368.5093
76244498	1205	182.9617
155642511	1206	194.4805
146646930	1207	865.0454
123395554	1208	191.9686
82958273	1209	386.8536
155642904	1210	167.2659
155636693	1211	189.3035
120020798	1212	441.0811
155635929	1213	175.3594
106352083	1214	694.8830
{AFDA7B5D-4D88-4F2E-9425-A3439D738282}	1215	153.7254
70330587	1217	181.4432
76156081	1218	254.2015
122382916	1219	1919.7494
120020868	1221	286.5766
121861263	1222	1866.5055
69884616	1223	278.1620
73886824	1224	445.7295
155637425	1225	269.5791
118044907	1226	268.5285
120018387	1227	756.4371
75653759	1228	145.5925
{777A9198-6288-484F-B40F-5749CF7FBADB}	1229	199.5296
59745501	1230	371.5493
75656877	1231	129.3078
123147889	1232	341.6776
120021839	1233	303.8603
118253503	1234	670.6386
120018509	1235	494.4424
121864972	1236	611.1428
157360255	1237	302.9802
{9FA2C9AA-0F7C-474A-8E26-166925114B18}	1238	166.2679
73027507	1239	186.3979
120019108	1240	1549.7714
145334075	1241	259.3455
83976953	1242	791.6082
70332483	1243	708.6713
121859009	1244	188.9430
155472709	1245	197.6987
114540687	1247	194.9750
69883702	1249	156.0578
114336521	1250	260.2925
74928573	1251	150.8650
120019169	1252	696.3952
120018752	1253	237.8207
121207842	1254	550.7296
69883836	1255	143.5656
47487218	1256	151.3802
86445115	1257	147.2718
45729818	1258	256.8543
149759180	1259	344.1217
152372727	1260	152.4197
120021835	1261	184.9521
69885512	1262	193.9196
152512179	1263	223.7457
123055103	1264	311.3542
145330572	1265	581.5651
120020845	1266	338.8067
47487116	1267	172.4093
70334103	1268	181.1144
123110970	1269	625.4544
155468385	1270	220.6304
120018889	1271	258.7216
152373183	1272	138.7730
155638503	1273	189.4768
75652125	1274	178.9819
152707436	1275	507.6664
155918313	1276	577.2307
90771055	1277	357.4131
83977587	1278	538.5351
47482965	1279	138.6764
80003979	1280	458.2869
155471158	1281	259.8458
141286566	1282	151.8667
157362985	1283	3852.6055
62682699	1284	505.5519
120018871	1285	1401.3229
152707332	1286	238.1973
106374138	1287	367.6069
70332435	1288	361.1216
90d291fb-87d5-4e04-9b09-ab4985044911	1289	199.6112
{19B7673D-A751-420F-84BC-AFA8F4151A54}	1290	166.5436
69884216	1291	171.9303
151948324	1292	179.9415
155636452	1293	294.4075
{B2D70E33-2930-4213-990C-B279FA799854}	1294	196.0073
58125937	1295	688.4892
120022696	1296	242.0667
91681325	1297	1381.9335
155291260	1298	349.8522
86444931	1299	166.9733
70333969	1300	274.7858
130030263	1301	3661.0844
167740471	1302	296.7462
102044422	1304	126.6566
135695158	1305	213.5894
123165505	1306	515.6182
155417412	1307	1204.7497
59746565	1308	312.9022
120020952	1309	416.0498
135697598	1310	222.6535
155351615	1311	193.1025
157068641	1312	362.7450
120020593	1314	2196.6756
68840157	1315	377.7056
121859989	1316	237.2396
75473555	1317	155.7850
80001549	1318	262.0951
155356469	1319	330.6719
155351411	1320	159.4075
34130157	1321	201.9642
129224966	1322	633.5479
147104898	1323	202.8087
100511554	1324	321.0607
123148277	1325	169.7681
120020095	1326	432.3850
146646383	1327	414.1867
70330557	1328	150.4422
111725575	1329	396.3384
45381712	1330	296.5479
111726319	1331	238.8677
120018645	1332	543.2214
120018495	1333	529.0036
34243820	1334	211.4395
120018055	1335	251.4358
69886104	1336	240.5874
120019680	1337	570.5773
155417344	1338	389.2503
167667261	1339	481.2090
120020580	1340	503.4687
69547035	1341	150.2347
106351063	1342	302.5415
75473021	1343	176.4718
80999699	1344	219.3606
110735659	1345	450.1250
76245850	1346	225.9630
70332989	1347	299.4522
155351270	1348	140.9905
70331479	1349	173.3389
107071276	1350	473.8409
123165712	1351	200.9743
69545813	1352	169.3591
91683093	1353	173.8342
155636890	1354	201.7162
44364574	1355	225.7525
155352027	1356	198.0976
118252887	1357	400.3564
155417287	1358	328.6817
34129610	1359	151.2882
145331204	1360	425.9249
120018084	1361	192.6355
121857622	1362	1711.8045
114539809	1363	555.0304
86274109	1364	199.8649
70332357	1365	172.7561
155635997	1366	366.0244
60447081	1367	139.8511
59720925	1368	149.0592
82816184	1370	536.2437
120020115	1371	337.2108
70331879	1372	145.6639
75652453	1373	163.5544
{37BA76BB-BDF4-4B35-970C-0418AA732A61}	1375	135.7633
155639323	1376	193.7289
77358136	1377	412.9661
45365117	1378	324.2670
74924715	1379	156.7343
136693198	1380	353.0890
70331605	1381	137.4207
91678681	1382	138.5137
80997551	1383	846.6632
69885252	1384	233.2819
120019483	1385	660.2131
152343199	1386	232.2838
75651783	1387	205.5786
145334041	1388	294.2453
123396104	1389	271.4236
120019221	1390	647.2081
37647943	1392	137.3782
81632554	1393	221.3278
111860663	1395	231.1791
121623395	1396	393.8708
105954683	1397	367.9089
75474293	1398	194.4831
155637285	1400	172.3261
120020691	1401	399.0677
106351723	1402	268.1512
120019761	1403	261.9677
91690679	1404	154.2804
75651475	1405	141.7513
157068198	1406	170.0050
64654762	1407	170.6117
121858908	1408	371.1594
90385450	1409	343.1962
135697727	1410	128.9663
120018605	1411	203.1496
120019319	1413	216.9636
117627403	1414	582.0489
152517994	1415	144.2027
155636169	1416	224.4931
120019757	1417	291.2512
58366901	1418	157.8817
90354080	1419	337.4571
25603281	1420	230.0147
155637966	1421	211.0685
32672590	1422	835.8917
86282087	1423	290.0547
114542943	1424	141.2089
80996157	1425	1155.9146
155454476	1426	228.3081
76243212	1427	123.8953
90769395	1428	421.2309
75474273	1429	176.8932
151717847	1430	178.6142
34242640	1431	392.8188
45338081	1432	295.3250
155637911	1433	484.9883
{77A966CF-B140-4AF7-9108-2EED69A67E96}	1434	163.2657
86280405	1435	594.1550
91679975	1436	218.9718
155642603	1437	261.0932
{36B3DE9F-A764-400C-8B2F-6A203BBB2D46}	1438	801.3355
34127966	1439	164.9794
120020676	1440	278.9512
120020779	1441	1325.7765
152274814	1442	1216.6558
111861361	1443	246.8964
157067815	1444	477.4181
166868606	1445	157.8348
94391822	1446	127.3373
152707171	1447	427.9767
86366883	1448	289.4955
69883670	1449	329.8803
155642807	1450	265.4728
58123651	1451	402.8839
114541677	1452	570.6437
59747077	1453	287.9820
152377783	1454	389.9444
47719667	1455	1209.3709
155637024	1456	349.5304
82816484	1457	169.3382
75474157	1458	286.3905
136692147	1459	155.2916
86445259	1460	440.6650
60443281	1461	132.7795
70331397	1462	185.7328
91686283	1463	154.5286
152518388	1464	773.1307
45386210	1465	297.2039
120020342	1466	242.2061
118044311	1467	596.8318
114542489	1468	161.0191
120020613	1469	584.2062
120019315	1470	440.1279
59747569	1471	501.8001
34242642	1472	465.6963
145144827	1473	2901.4388
70336851	1474	134.0229
{8774E694-C5E0-4E9B-94A2-819C8DC7D289}	1475	161.4830
123398145	1476	186.2778
49062188	1477	135.6148
45338767	1478	349.5981
125574120	1479	501.2088
{9219AF8B-9272-4D18-A5EA-56ECAA5C03ED}	1480	252.7597
152512577	1481	190.5424
146646317	1482	464.4686
155642866	1483	200.6067
146646951	1484	488.4903
68838893	1485	187.3615
eec6bb9d-30cb-4c7d-bfc1-88e675b7d41b	1486	886.3291
143249428	1488	349.7488
59748093	1489	450.9650
56133418	1490	143.2912
152512532	1491	353.2294
74928675	1492	136.3606
70335573	1493	284.4938
114542061	1494	684.2851
75661539	1495	181.2250
70332817	1496	226.3466
120019835	1497	393.9110
04549854-A785-4DB7-9FC1-A3DEEBB23C49	1498	181.5945
155637595	1499	307.8350
155152904	1500	762.6400
74926451	1501	168.9318
129225172	1502	297.2644
70334697	1503	148.4987
69885826	1504	235.4080
155417371	1505	752.1601
114545925	1506	136.9063
68839833	1507	139.9240
155636695	1509	396.5211
90347514	1510	184.0133
86671829	1511	227.7419
69548409	1512	130.9870
60087990	1513	812.8905
129224852	1514	418.8907
120020163	1515	2048.8580
120019160	1516	689.6336
152518646	1517	231.9973
120019141	1518	1174.3476
58372731	1519	254.5809
106350567	1520	247.8373
155635897	1521	197.1580
80005887	1522	161.9179
26139676	1523	137.2519
155640257	1524	329.7912
152094516	1525	375.5712
129735721	1526	168.0461
82818192	1527	383.1626
120019446	1528	1506.2203
87820005	1529	141.7161
111727379	1530	122.6432
91677671	1531	174.2415
151948309	1532	228.8630
70333133	1533	201.5793
45364487	1534	427.7616
155638790	1536	252.3377
155639576	1537	241.7255
157361001	1538	352.6371
120020362	1539	207.8510
86444249	1540	269.4519
123167523	1541	705.6600
152373145	1542	139.4520
69884744	1543	242.1185
87820049	1544	135.6881
151718024	1545	420.5319
68838077	1546	179.3437
34133599	1547	255.4129
120020199	1548	317.5953
70335629	1549	163.1575
152707244	1550	153.8857
120018623	1551	371.2073
70330685	1552	225.1507
{A57B3FBB-2336-46D9-9089-0295A1E6EB87}	1554	1179.8290
123166307	1555	404.2657
120018012	1556	267.1566
70331049	1557	130.7340
117627737	1558	572.8797
151950431	1559	226.5488
74928551	1560	159.6682
155638770	1561	145.2184
139268688	1562	145.1553
120019056	1563	523.6373
166867866	1564	1273.4845
76156345	1565	190.7424
155638969	1566	204.6842
121206810	1567	154.3396
120018832	1568	743.1219
83975891	1570	549.7458
58125277	1572	739.9507
72862521	1573	501.8411
152112855	1574	169.1385
75657573	1575	169.3993
120020641	1576	211.0950
56129140	1577	385.5085
67D4D2A5-E1F0-4879-A3DD-A3A71B2F536C	1578	159.2076
136693188	1579	321.5421
70332761	1580	142.1036
86443989	1581	319.6633
45380691	1582	706.4784
123390259	1583	234.8158
45715748	1584	241.8177
70334165	1585	205.4139
146646749	1586	497.6459
70331573	1587	130.9216
123111245	1588	481.2537
151948195	1589	131.5800
58369827	1590	1099.0763
34127844	1591	209.3676
68838837	1592	125.7852
167256796	1593	507.2139
{9F40F3F8-0A93-4FD6-B7BA-91A842602791}	1594	165.3068
81000789	1595	332.3466
{2DDDCF11-200A-428E-A979-5A2AFCCC7871}	1596	175.8149
106373442	1597	369.1650
150994099	1598	246.8845
105954187	1599	476.0737
155639036	1600	132.4037
37648997	1601	369.7257
155641547	1602	206.2042
80995795	1603	448.4761
107514008	1604	383.5232
80992975	1605	248.9710
166867897	1606	523.8468
120020600	1607	452.8985
90769275	1608	188.2102
167256825	1610	250.7222
151949823	1611	133.8867
114544757	1612	255.2208
145222228	1613	207.9163
151870608	1614	198.9096
132542795	1615	278.4288
120019969	1616	356.6142
120018014	1617	354.6583
86274959	1618	1154.2808
75651833	1619	298.0800
113471457	1620	1726.4220
75473335	1621	198.4058
83947166	1622	368.2025
120020160	1623	186.3128
90768081	1624	169.8272
150994181	1625	521.3959
69884740	1626	130.6359
129223861	1627	777.0264
143250490	1629	268.8384
155635976	1630	276.5406
114540877	1631	148.9623
155352315	1632	210.8078
75475963	1634	285.3232
120018310	1635	415.5143
120018078	1636	234.2642
80604319	1637	518.7323
152012549	1638	305.3206
105953711	1639	203.5083
135913044	1640	322.3552
143249864	1641	180.9687
151063667	1642	272.8012
123167025	1643	529.7598
45361573	1644	245.4277
87820029	1645	131.8658
47706807	1646	577.3636
75653667	1647	213.9894
167296947	1648	126.4394
120018021	1649	248.8191
70336261	1650	194.8380
120018249	1651	213.9356
129733554	1652	218.2426
155351530	1654	216.0708
152707507	1655	346.1112
74928947	1656	200.4751
155635979	1657	137.9827
136666909	1658	182.1977
167296357	1659	183.0040
70331565	1660	184.7994
120018405	1661	2009.0439
120018831	1662	170.5964
87818211	1663	344.6996
120018394	1664	355.6308
152518003	1665	429.3232
155444017	1666	217.9351
123148239	1667	1048.6180
120018165	1668	917.2612
110736531	1669	3448.8033
47717763	1670	586.0526
107074156	1671	444.6654
151717641	1672	150.2062
120019258	1673	652.0116
150994582	1674	633.8412
155411213	1675	219.3093
107073596	1676	349.3422
143249366	1677	277.5284
70330289	1678	153.0835
75659695	1679	161.4028
155411186	1680	173.6342
68838557	1681	230.8296
120020438	1682	334.6656
75473539	1683	182.4719
83976219	1684	172.8901
120018608	1685	401.9146
{BCAD09CD-4DA6-4F38-98E9-494E423ECB44}	1686	143.5059
80994947	1687	466.3854
120020945	1688	1001.6640
157068669	1689	354.9376
69548581	1690	213.6835
118045531	1691	653.1233
136676600	1692	219.1008
59746769	1693	213.9363
120020671	1694	582.8117
155642181	1695	177.0172
120018100	1696	324.7698
82817752	1697	276.5121
151949493	1698	155.9497
120018146	1699	830.7046
155351236	1700	166.0799
143250629	1701	283.4118
74721639	1702	170.8753
120019727	1703	262.8438
121860996	1705	186.2722
70331123	1706	161.3994
129226235	1707	785.7404
76155481	1708	288.0317
90148089	1709	1897.3394
143250674	1710	179.2569
151061864	1711	246.7315
155642427	1712	227.6158
75652255	1713	156.9525
143250706	1714	196.5305
29861595	1715	139.7383
80993725	1716	283.5059
80997655	1717	229.7263
70331831	1719	320.8692
69885032	1720	296.1326
151950365	1721	133.5520
129225367	1722	167.1805
105954673	1723	250.0904
70336287	1724	165.9966
45386304	1725	300.5926
143249879	1726	381.2283
120020479	1727	242.6701
57934122	1728	294.1685
74924207	1729	131.3969
136018015	1730	202.6343
114540785	1731	269.9927
135695065	1732	131.3249
58365063	1733	173.9045
120020044	1734	183.4311
155640066	1735	310.9358
122550580	1736	1121.8916
76244746	1737	681.5792
70330397	1738	143.2368
114543573	1739	176.5919
82957503	1740	421.7717
75474227	1741	189.3224
72862177	1742	148.4723
123147980	1743	408.0939
141290138	1744	263.5364
74925719	1745	166.2467
120018584	1746	1136.9941
87817949	1747	231.2529
155638845	1748	135.5771
58366579	1749	175.9181
120018017	1750	409.9818
120020363	1751	174.4309
151870743	1752	405.9756
75657251	1753	141.2150
70332045	1754	166.6833
120018224	1755	918.1066
151949435	1756	157.2271
80996097	1758	450.7006
152707027	1759	301.0432
120020595	1760	253.0571
155638929	1761	232.3851
120019850	1762	618.3237
56130074	1763	337.1694
120018106	1764	283.5554
120019942	1765	193.7251
155352290	1766	194.1633
35033311	1767	144.1937
83975907	1768	461.3162
76156683	1769	252.2453
69886918	1770	235.4825
120019259	1771	370.1482
70335857	1772	420.0587
123166138	1773	151.0648
74929037	1774	117.4847
157361743	1775	214.8520
155352119	1776	712.4857
143248962	1777	382.2321
86671873	1778	180.9115
58365005	1779	556.0610
155642301	1780	144.0027
152517598	1782	1257.1826
80998757	1783	150.6597
123058069	1784	218.3086
44364212	1785	248.2822
84623682	1786	269.7233
151870593	1787	219.0928
87819123	1788	239.6333
152518014	1789	192.5493
123166911	1791	274.8684
129226206	1792	1734.9427
59747471	1793	379.3826
107514024	1794	200.4467
120018798	1795	202.5380
145331021	1796	253.5187
75652847	1797	162.0508
69884676	1798	339.7602
120020929	1799	928.0270
123147707	1800	181.1358
75473665	1801	441.0554
76243228	1802	157.2892
121860858	1803	391.9936
86444729	1804	209.3117
152094769	1805	310.2184
91685587	1806	164.0574
152094993	1807	263.9693
155637449	1808	354.1041
139260738	1809	130.8260
123147813	1810	203.3994
135697428	1811	191.8099
70337833	1812	197.4194
141290623	1813	205.1243
120018362	1814	678.4818
155636602	1815	291.7896
120018071	1816	163.3486
70335061	1817	190.5839
69886858	1818	298.3283
45340367	1819	409.1470
149759306	1820	289.5846
80607545	1821	2226.9782
120018220	1822	495.1929
155417627	1823	617.8613
152373055	1824	140.2782
167667136	1825	219.5564
120020836	1826	1514.5342
120020632	1827	397.9800
155408580	1828	234.2498
167740945	1829	132.5317
120019234	1830	484.5644
121858912	1831	211.5558
149729908	1832	336.2783
