attributeName	attributeDefinition	class	unit	dateTimeFormatString	missingValueCode	missingValueCodeExplanation
value_denovo2373	Number of reads of a specific OTU XXX	numeric	number			
value_denovo968	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1881	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1019	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1301	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2760	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2037	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2504	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2542	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1794	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1461	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2177	Number of reads of a specific OTU XXX	numeric	number			
value_denovo85	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1963	Number of reads of a specific OTU XXX	numeric	number			
value_denovo190	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1528	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2207	Number of reads of a specific OTU XXX	numeric	number			
value_denovo736	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1713	Number of reads of a specific OTU XXX	numeric	number			
value_denovo286	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2400	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2163	Number of reads of a specific OTU XXX	numeric	number			
value_denovo985	Number of reads of a specific OTU XXX	numeric	number			
value_denovo386	Number of reads of a specific OTU XXX	numeric	number			
value_denovo277	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2119	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1942	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2331	Number of reads of a specific OTU XXX	numeric	number			
value_denovo987	Number of reads of a specific OTU XXX	numeric	number			
value_denovo450	Number of reads of a specific OTU XXX	numeric	number			
value_denovo370	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2200	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1515	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2518	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2496	Number of reads of a specific OTU XXX	numeric	number			
value_denovo815	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2739	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2110	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2102	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2680	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1088	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2013	Number of reads of a specific OTU XXX	numeric	number			
value_denovo808	Number of reads of a specific OTU XXX	numeric	number			
value_denovo961	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2447	Number of reads of a specific OTU XXX	numeric	number			
value_denovo129	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1452	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2396	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2624	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1819	Number of reads of a specific OTU XXX	numeric	number			
value_denovo588	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1093	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1195	Number of reads of a specific OTU XXX	numeric	number			
value_denovo836	Number of reads of a specific OTU XXX	numeric	number			
value_denovo704	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2704	Number of reads of a specific OTU XXX	numeric	number			
value_denovo669	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2458	Number of reads of a specific OTU XXX	numeric	number			
value_denovo65	Number of reads of a specific OTU XXX	numeric	number			
value_denovo502	Number of reads of a specific OTU XXX	numeric	number			
value_denovo858	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2101	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2628	Number of reads of a specific OTU XXX	numeric	number			
value_denovo967	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2710	Number of reads of a specific OTU XXX	numeric	number			
value_denovo506	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1468	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1257	Number of reads of a specific OTU XXX	numeric	number			
value_denovo664	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1171	Number of reads of a specific OTU XXX	numeric	number			
value_denovo324	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1875	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1236	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2298	Number of reads of a specific OTU XXX	numeric	number			
value_denovo655	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1474	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1950	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1445	Number of reads of a specific OTU XXX	numeric	number			
value_denovo74	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2727	Number of reads of a specific OTU XXX	numeric	number			
value_denovo64	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2611	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2113	Number of reads of a specific OTU XXX	numeric	number			
value_denovo903	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1859	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1035	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1032	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1321	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1821	Number of reads of a specific OTU XXX	numeric	number			
value_denovo549	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2371	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1251	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1893	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2753	Number of reads of a specific OTU XXX	numeric	number			
value_denovo742	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1796	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2771	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2694	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1462	Number of reads of a specific OTU XXX	numeric	number			
value_denovo635	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1749	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2424	Number of reads of a specific OTU XXX	numeric	number			
value_denovo497	Number of reads of a specific OTU XXX	numeric	number			
value_denovo962	Number of reads of a specific OTU XXX	numeric	number			
value_denovo239	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1648	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1048	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1524	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1693	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2539	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1637	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1394	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2054	Number of reads of a specific OTU XXX	numeric	number			
value_denovo973	Number of reads of a specific OTU XXX	numeric	number			
value_denovo946	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2551	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1811	Number of reads of a specific OTU XXX	numeric	number			
value_denovo339	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2310	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1145	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2582	Number of reads of a specific OTU XXX	numeric	number			
value_denovo703	Number of reads of a specific OTU XXX	numeric	number			
value_denovo853	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2425	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2485	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2107	Number of reads of a specific OTU XXX	numeric	number			
value_denovo947	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1979	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1613	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1178	Number of reads of a specific OTU XXX	numeric	number			
value_denovo434	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2459	Number of reads of a specific OTU XXX	numeric	number			
value_denovo39	Number of reads of a specific OTU XXX	numeric	number			
value_denovo965	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1444	Number of reads of a specific OTU XXX	numeric	number			
value_denovo215	Number of reads of a specific OTU XXX	numeric	number			
value_denovo161	Number of reads of a specific OTU XXX	numeric	number			
value_denovo259	Number of reads of a specific OTU XXX	numeric	number			
value_denovo830	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2612	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1999	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2455	Number of reads of a specific OTU XXX	numeric	number			
value_denovo461	Number of reads of a specific OTU XXX	numeric	number			
value_denovo817	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1115	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1920	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1627	Number of reads of a specific OTU XXX	numeric	number			
value_denovo694	Number of reads of a specific OTU XXX	numeric	number			
value_denovo300	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2172	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2138	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1031	Number of reads of a specific OTU XXX	numeric	number			
value_denovo216	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1149	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2451	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1938	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1678	Number of reads of a specific OTU XXX	numeric	number			
value_denovo117	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2537	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1434	Number of reads of a specific OTU XXX	numeric	number			
value_denovo338	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2041	Number of reads of a specific OTU XXX	numeric	number			
value_denovo456	Number of reads of a specific OTU XXX	numeric	number			
value_denovo845	Number of reads of a specific OTU XXX	numeric	number			
value_denovo917	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1935	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1173	Number of reads of a specific OTU XXX	numeric	number			
value_denovo438	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2421	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2744	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2619	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2120	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1392	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2480	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2306	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2544	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2541	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1015	Number of reads of a specific OTU XXX	numeric	number			
value_denovo910	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1154	Number of reads of a specific OTU XXX	numeric	number			
value_denovo516	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1567	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1501	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1061	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2030	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1449	Number of reads of a specific OTU XXX	numeric	number			
value_denovo753	Number of reads of a specific OTU XXX	numeric	number			
value_denovo396	Number of reads of a specific OTU XXX	numeric	number			
value_denovo658	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2223	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1355	Number of reads of a specific OTU XXX	numeric	number			
value_denovo930	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1516	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1513	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2646	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1223	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2045	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2269	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2262	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1446	Number of reads of a specific OTU XXX	numeric	number			
value_denovo745	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1583	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2002	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1548	Number of reads of a specific OTU XXX	numeric	number			
value_denovo531	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2600	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1258	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1470	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1676	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2243	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1158	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1114	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1066	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1771	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1348	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1401	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1416	Number of reads of a specific OTU XXX	numeric	number			
value_denovo846	Number of reads of a specific OTU XXX	numeric	number			
value_denovo476	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1090	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1706	Number of reads of a specific OTU XXX	numeric	number			
value_denovo751	Number of reads of a specific OTU XXX	numeric	number			
value_denovo82	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1105	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1030	Number of reads of a specific OTU XXX	numeric	number			
value_denovo359	Number of reads of a specific OTU XXX	numeric	number			
value_denovo576	Number of reads of a specific OTU XXX	numeric	number			
value_denovo147	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2566	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1973	Number of reads of a specific OTU XXX	numeric	number			
value_denovo525	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2142	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2522	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1425	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1049	Number of reads of a specific OTU XXX	numeric	number			
value_denovo647	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1887	Number of reads of a specific OTU XXX	numeric	number			
value_denovo862	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1868	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2116	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1494	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1808	Number of reads of a specific OTU XXX	numeric	number			
value_denovo804	Number of reads of a specific OTU XXX	numeric	number			
value_denovo503	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1271	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2264	Number of reads of a specific OTU XXX	numeric	number			
value_denovo888	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1792	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1506	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2456	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1036	Number of reads of a specific OTU XXX	numeric	number			
value_denovo519	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1686	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2334	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1246	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1645	Number of reads of a specific OTU XXX	numeric	number			
value_denovo981	Number of reads of a specific OTU XXX	numeric	number			
value_denovo540	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2453	Number of reads of a specific OTU XXX	numeric	number			
value_denovo462	Number of reads of a specific OTU XXX	numeric	number			
value_denovo963	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2174	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1346	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1016	Number of reads of a specific OTU XXX	numeric	number			
value_denovo624	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1304	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2189	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2056	Number of reads of a specific OTU XXX	numeric	number			
value_denovo391	Number of reads of a specific OTU XXX	numeric	number			
value_denovo358	Number of reads of a specific OTU XXX	numeric	number			
value_denovo77	Number of reads of a specific OTU XXX	numeric	number			
value_denovo701	Number of reads of a specific OTU XXX	numeric	number			
value_denovo638	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2237	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1970	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2291	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1003	Number of reads of a specific OTU XXX	numeric	number			
value_denovo616	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1690	Number of reads of a specific OTU XXX	numeric	number			
value_denovo331	Number of reads of a specific OTU XXX	numeric	number			
value_denovo993	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1536	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1641	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1393	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2019	Number of reads of a specific OTU XXX	numeric	number			
value_denovo494	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1653	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1042	Number of reads of a specific OTU XXX	numeric	number			
value_denovo251	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1908	Number of reads of a specific OTU XXX	numeric	number			
value_denovo86	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1101	Number of reads of a specific OTU XXX	numeric	number			
value_denovo592	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1621	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1822	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1316	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2688	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1634	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2167	Number of reads of a specific OTU XXX	numeric	number			
value_denovo636	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2577	Number of reads of a specific OTU XXX	numeric	number			
value_denovo897	Number of reads of a specific OTU XXX	numeric	number			
value_denovo896	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1785	Number of reads of a specific OTU XXX	numeric	number			
value_denovo622	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2093	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2437	Number of reads of a specific OTU XXX	numeric	number			
value_denovo427	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1222	Number of reads of a specific OTU XXX	numeric	number			
value_denovo842	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1675	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2053	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2074	Number of reads of a specific OTU XXX	numeric	number			
value_denovo409	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2323	Number of reads of a specific OTU XXX	numeric	number			
value_denovo126	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2682	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1820	Number of reads of a specific OTU XXX	numeric	number			
value_denovo120	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1532	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1029	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2226	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1546	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1331	Number of reads of a specific OTU XXX	numeric	number			
value_denovo348	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1530	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2601	Number of reads of a specific OTU XXX	numeric	number			
value_denovo550	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1403	Number of reads of a specific OTU XXX	numeric	number			
value_denovo369	Number of reads of a specific OTU XXX	numeric	number			
value_denovo564	Number of reads of a specific OTU XXX	numeric	number			
value_denovo131	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2188	Number of reads of a specific OTU XXX	numeric	number			
value_denovo675	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2428	Number of reads of a specific OTU XXX	numeric	number			
value_denovo71	Number of reads of a specific OTU XXX	numeric	number			
value_denovo182	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1862	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2289	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1805	Number of reads of a specific OTU XXX	numeric	number			
value_denovo625	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2194	Number of reads of a specific OTU XXX	numeric	number			
value_denovo978	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1695	Number of reads of a specific OTU XXX	numeric	number			
value_denovo62	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2683	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2687	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2410	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2462	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1489	Number of reads of a specific OTU XXX	numeric	number			
value_denovo145	Number of reads of a specific OTU XXX	numeric	number			
value_denovo266	Number of reads of a specific OTU XXX	numeric	number			
value_denovo706	Number of reads of a specific OTU XXX	numeric	number			
value_denovo543	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1011	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1607	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1483	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2763	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2660	Number of reads of a specific OTU XXX	numeric	number			
value_denovo467	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2524	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1077	Number of reads of a specific OTU XXX	numeric	number			
value_denovo807	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1254	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2607	Number of reads of a specific OTU XXX	numeric	number			
value_denovo220	Number of reads of a specific OTU XXX	numeric	number			
value_denovo155	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2305	Number of reads of a specific OTU XXX	numeric	number			
value_denovo839	Number of reads of a specific OTU XXX	numeric	number			
value_denovo557	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1733	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2261	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1488	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1776	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1388	Number of reads of a specific OTU XXX	numeric	number			
value_denovo27	Number of reads of a specific OTU XXX	numeric	number			
value_denovo465	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2156	Number of reads of a specific OTU XXX	numeric	number			
value_denovo796	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1810	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1396	Number of reads of a specific OTU XXX	numeric	number			
value_denovo851	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2473	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2292	Number of reads of a specific OTU XXX	numeric	number			
value_denovo439	Number of reads of a specific OTU XXX	numeric	number			
value_denovo583	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1336	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1918	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2106	Number of reads of a specific OTU XXX	numeric	number			
value_denovo970	Number of reads of a specific OTU XXX	numeric	number			
value_denovo199	Number of reads of a specific OTU XXX	numeric	number			
value_denovo672	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1746	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1419	Number of reads of a specific OTU XXX	numeric	number			
value_denovo878	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1899	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2388	Number of reads of a specific OTU XXX	numeric	number			
value_denovo45	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1297	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1616	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1912	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1130	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1139	Number of reads of a specific OTU XXX	numeric	number			
value_denovo545	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2117	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1947	Number of reads of a specific OTU XXX	numeric	number			
value_denovo794	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2300	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2308	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1207	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1398	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1206	Number of reads of a specific OTU XXX	numeric	number			
value_denovo746	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1191	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2589	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2247	Number of reads of a specific OTU XXX	numeric	number			
value_denovo371	Number of reads of a specific OTU XXX	numeric	number			
value_denovo297	Number of reads of a specific OTU XXX	numeric	number			
value_denovo112	Number of reads of a specific OTU XXX	numeric	number			
value_denovo458	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1269	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1018	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2384	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1175	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1343	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1046	Number of reads of a specific OTU XXX	numeric	number			
value_denovo916	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1773	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2621	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2069	Number of reads of a specific OTU XXX	numeric	number			
value_denovo546	Number of reads of a specific OTU XXX	numeric	number			
value_denovo121	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1514	Number of reads of a specific OTU XXX	numeric	number			
value_denovo183	Number of reads of a specific OTU XXX	numeric	number			
value_denovo471	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1273	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1442	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1708	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1933	Number of reads of a specific OTU XXX	numeric	number			
value_denovo344	Number of reads of a specific OTU XXX	numeric	number			
value_denovo820	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2568	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1786	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2743	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1486	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2505	Number of reads of a specific OTU XXX	numeric	number			
value_denovo333	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1774	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1472	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1702	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1832	Number of reads of a specific OTU XXX	numeric	number			
value_denovo158	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2733	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1264	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1563	Number of reads of a specific OTU XXX	numeric	number			
